 # PROCESS #
 # Power Reactor Optimisation Code #
 # PROCESS #
 # Power Reactor Optimisation Code #
 dene_____________________________________________________________________ (itvar003)_____________________ 9.69180609596280832e+19
 dene_(final_value/initial_value)_________________________________________ (xcm003)_______________________ 6.46120406397520552e-01
 dene_(range_normalised)__________________________________________________ (nitvar003)____________________ 1.04262357688062413e-01
 fdene____________________________________________________________________ (itvar004)_____________________ 1.00000000000000000e+00
 fdene_(final_value/initial_value)________________________________________ (xcm004)_______________________ 1.00000000000000000e+00
 fdene_(range_normalised)_________________________________________________ (nitvar004)____________________ 1.00000000000000000e+00
 hfact____________________________________________________________________ (itvar005)_____________________ 1.19999999999999996e+00
 hfact_(final_value/initial_value)________________________________________ (xcm005)_______________________ 1.19999999999999996e+00
 hfact_(range_normalised)_________________________________________________ (nitvar005)____________________ 1.00000000000000000e+00
 dr_cs____________________________________________________________________ (itvar006)_____________________ 1.98461413882699417e-01
 dr_cs_(final_value/initial_value)________________________________________ (xcm006)_______________________ 7.93845655530797667e-01
 dr_cs_(range_normalised)_________________________________________________ (nitvar006)____________________ 3.58428540175956212e-01
 q95______________________________________________________________________ (itvar007)_____________________ 5.84009237442221441e+00
 q95_(final_value/initial_value)__________________________________________ (xcm007)_______________________ 9.73348729070369068e-01
 q95_(range_normalised)___________________________________________________ (nitvar007)____________________ 1.67064257318953802e-01
 fradpwr__________________________________________________________________ (itvar008)_____________________ 7.10835268302632994e-01
 fradpwr_(final_value/initial_value)______________________________________ (xcm008)_______________________ 1.11068010672286399e+00
 fradpwr_(range_normalised)_______________________________________________ (nitvar008)____________________ 7.10545814116749774e-01
 dr_bore__________________________________________________________________ (itvar009)_____________________ 2.25760657661724817e-01
 dr_bore_(final_value/initial_value)______________________________________ (xcm009)_______________________ 7.52535525539082761e-01
 dr_bore_(range_normalised)_______________________________________________ (nitvar009)____________________ 1.79658082373892580e-01
 fbeta_max________________________________________________________________ (itvar010)_____________________ 8.74094161093865507e-01
 fbeta_max_(final_value/initial_value)____________________________________ (xcm010)_______________________ 1.16545888145848742e+00
 fbeta_max_(range_normalised)_____________________________________________ (nitvar010)____________________ 8.72822384943298557e-01
 fpinj____________________________________________________________________ (itvar011)_____________________ 9.53297652292728670e-01
 fpinj_(final_value/initial_value)________________________________________ (xcm011)_______________________ 9.53297652292728670e-01
 fpinj_(range_normalised)_________________________________________________ (nitvar011)____________________ 3.92552946991920781e-01
 fstrcase_________________________________________________________________ (itvar012)_____________________ 2.88036960586255053e-01
 fstrcase_(final_value/initial_value)_____________________________________ (xcm012)_______________________ 2.88036960586255053e-01
 fstrcase_(range_normalised)______________________________________________ (nitvar012)____________________ 2.80845414733590981e-01
 fstrcond_________________________________________________________________ (itvar013)_____________________ 2.59231983414414002e-01
 fstrcond_(final_value/initial_value)_____________________________________ (xcm013)_______________________ 2.59231983414414002e-01
 fstrcond_(range_normalised)______________________________________________ (nitvar013)____________________ 2.58490473888302319e-01
 fiooic___________________________________________________________________ (itvar014)_____________________ 9.94654275268553212e-01
 fiooic_(final_value/initial_value)_______________________________________ (xcm014)_______________________ 9.94654275268553212e-01
 fiooic_(range_normalised)________________________________________________ (nitvar014)____________________ 9.94600278049043607e-01
 thkcas___________________________________________________________________ (itvar015)_____________________ 3.59644783091055409e-01
 thkcas_(final_value/initial_value)_______________________________________ (xcm015)_______________________ 8.99111957727638522e-01
 thkcas_(range_normalised)________________________________________________ (nitvar015)____________________ 7.13560781818480372e-01
 fipir____________________________________________________________________ (itvar016)_____________________ 5.45667098963614650e-01
 fipir_(final_value/initial_value)________________________________________ (xcm016)_______________________ 9.40805343040715059e-01
 fipir_(range_normalised)_________________________________________________ (nitvar016)____________________ 5.45212311274889561e-01
 dr_shld_inboard__________________________________________________________ (itvar017)_____________________ 2.39026281442957456e-01
 dr_shld_inboard_(final_value/initial_value)______________________________ (xcm017)_______________________ 5.97565703607393583e-01
 dr_shld_inboard_(range_normalised)_______________________________________ (nitvar017)____________________ 2.31339678225209511e-01
 fpsepr___________________________________________________________________ (itvar018)_____________________ 1.00000000000000000e+00
 fpsepr_(final_value/initial_value)_______________________________________ (xcm018)_______________________ 1.00000000000000000e+00
 fpsepr_(range_normalised)________________________________________________ (nitvar018)____________________ 1.00000000000000000e+00
 fl_h_threshold___________________________________________________________ (itvar019)_____________________ 3.44291055500804188e-01
 fl_h_threshold_(final_value/initial_value)_______________________________ (xcm019)_______________________ 3.44291055500804188e-01
 fl_h_threshold_(range_normalised)________________________________________ (nitvar019)____________________ 3.43634690190995185e-01
 f_nd_alpha_electron______________________________________________________ (itvar020)_____________________ 8.85132732106585357e-02
 f_nd_alpha_electron_(final_value/initial_value)__________________________ (xcm020)_______________________ 4.42566366053292637e-01
 f_nd_alpha_electron_(range_normalised)___________________________________ (nitvar020)____________________ 8.76008740847432632e-02
 falpha_energy_confinement________________________________________________ (itvar021)_____________________ 1.00000000000000000e+00
 falpha_energy_confinement_(final_value/initial_value)____________________ (xcm021)_______________________ 1.00000000000000000e+00
 falpha_energy_confinement_(range_normalised)_____________________________ (nitvar021)____________________ 1.00000000000000000e+00
 fradwall_________________________________________________________________ (itvar022)_____________________ 4.18555354720917649e-01
 fradwall_(final_value/initial_value)_____________________________________ (xcm022)_______________________ 4.18555354720917649e-01
 fradwall_(range_normalised)______________________________________________ (nitvar022)____________________ 4.12682176485775376e-01
 fimp(13)_________________________________________________________________ (itvar023)_____________________ 1.00869610833884279e-03
 fimp(13)_(final_value/initial_value)_____________________________________ (xcm023)_______________________ 2.01739221667768565e+00
 fimp(13)_(range_normalised)______________________________________________ (nitvar023)____________________ 1.00868711702595981e-01
 dr_tf_wp_________________________________________________________________ (itvar024)_____________________ 5.32664660671076984e-01
 dr_tf_wp_(final_value/initial_value)_____________________________________ (xcm024)_______________________ 8.87774434451795047e-01
 dr_tf_wp_(range_normalised)______________________________________________ (nitvar024)____________________ 3.31661651677692404e-01
 fgwped___________________________________________________________________ (itvar025)_____________________ 1.00000000000000006e-01
 fgwped_(final_value/initial_value)_______________________________________ (xcm025)_______________________ 1.00000000000000000e+00
 fgwped_(range_normalised)________________________________________________ (nitvar025)____________________ 0.00000000000000000e+00
 fgwsep___________________________________________________________________ (itvar026)_____________________ 1.00000000000000006e-01
 fgwsep_(final_value/initial_value)_______________________________________ (xcm026)_______________________ 1.00000000000000000e+00
 fgwsep_(range_normalised)________________________________________________ (nitvar026)____________________ 1.00000000000000000e+00
 fne0_____________________________________________________________________ (itvar027)_____________________ 6.75373685771575444e-02
 fne0_(final_value/initial_value)_________________________________________ (xcm027)_______________________ 8.44217107214469298e-01
 fne0_(range_normalised)__________________________________________________ (nitvar027)____________________ 6.72774201993504017e-02
 Beta_consistency__________________normalised_residue_____________________ (eq_con001)____________________ 2.22044604925031308e-16
 Global_power_balance_consistency__normalised_residue_____________________ (eq_con002)____________________ -2.22044604925031308e-16
 Fusion_power_upper_limit__________normalised_residue_____________________ (eq_con009)____________________ -6.66133814775093924e-16
 Density_upper_limit_______________normalised_residue_____________________ (eq_con005)____________________ -2.22044604925031308e-16
 Beta_upper_limit__________________normalised_residue_____________________ (eq_con024)____________________ -5.55111512312578270e-16
 L-H_power_threshold_limit_________normalised_residue_____________________ (eq_con015)____________________ 2.66453525910037570e-15
 f_alpha_energy_confinement________normalised_residue_____________________ (eq_con062)____________________ 1.11022302462515654e-15
 ne0_>_neped_______________________normalised_residue_____________________ (eq_con081)____________________ 2.22044604925031308e-16
 Radiation_fraction_upper_limit____normalised_residue_____________________ (eq_con017)____________________ 3.33066907387546962e-16
 Psep_/_R_upper_limit______________normalised_residue_____________________ (eq_con056)____________________ -2.44249065417534439e-15
 I_op_/_I_critical_(TF_coil)_______normalised_residue_____________________ (eq_con033)____________________ 1.33226762955018785e-15
 TF_coil_case_stress_upper_limit___normalised_residue_____________________ (eq_con031)____________________ 4.16333634234433703e-15
 TF_coil_conduit_stress_upper_lim__normalised_residue_____________________ (eq_con032)____________________ 5.55111512312578270e-15
 Radial_build_consistency__________normalised_residue_____________________ (eq_con011)____________________ -0.00000000000000000e+00
 Upper_Lim._on_Radiation_Wall_load_normalised_residue_____________________ (eq_con067)____________________ 1.11022302462515654e-16
 Injection_power_upper_limit_______normalised_residue_____________________ (eq_con030)____________________ 2.22044604925031308e-16
 Ip/Irod_upper_limit_______________normalised_residue_____________________ (eq_con046)____________________ -0.00000000000000000e+00
 # Final Feasible Point #
 # Power Reactor Costs (1990 US$) #
 First_wall_/_blanket_life_(years)________________________________________ (life_blkt)____________________ 2.20753171923679581e+00
 Divertor_life_(years)____________________________________________________ (divlife_cal)__________________ 6.92453516488965914e-01
 Centrepost_life_(years)__________________________________________________ (cplife_cal)___________________ 2.85982940729151078e-02
 Cost_of_electricity_(m$/kWh)_____________________________________________ (coe)__________________________ 5.76579213816789706e+04
 # Detailed Costings (1990 US$) #
 Acc.22_multiplier_for_Nth_of_a_kind______________________________________ (fkind)________________________ 1.00000000000000000e+00
 Level_of_Safety_Assurance_______________________________________________ (lsa)_________________________              2    
 # Structures and Site Facilities #
 Site_improvements,_facilities,_land_(M$)_________________________________ (c211)_________________________ 3.26400000000000006e+01
 Reactor_building_cost_(M$)_______________________________________________ (c212)_________________________ 2.83314000879559558e+02
 Turbine_building_cost_(M$)_______________________________________________ (c213)_________________________ 3.19199999999999982e+01
 Reactor_maintenance_building_cost_(M$)___________________________________ (c2141)________________________ 7.19850724460478233e+01
 Warm_shop_cost_(M$)______________________________________________________ (c2142)________________________ 4.61101388400164893e+01
 Tritium_building_cost_(M$)_______________________________________________ (c215)_________________________ 1.24319999999999986e+01
 Electrical_equipment_building_cost_(M$)__________________________________ (c216)_________________________ 1.43995256271942189e+01
 Additional_buildings_cost_(M$)___________________________________________ (c2171)________________________ 1.51199999999999992e+01
 Control_room_buildings_cost_(M$)_________________________________________ (c2172)________________________ 1.76400000000000006e+01
 Shop_and_warehouses_cost_(M$)____________________________________________ (c2173)________________________ 9.65999999999999837e+00
 Cryogenic_building_cost_(M$)_____________________________________________ (c2174)________________________ 5.28555427278115246e+01
 Total_account_21_cost_(M$)_______________________________________________ (c21)__________________________ 5.88076280520629552e+02
 # Reactor Systems #
 First_wall_cost_(M$)_____________________________________________________ (c2211)________________________ 7.55770281791580771e+01
 Blanket_beryllium_cost_(M$)______________________________________________ (c22121)_______________________ 1.00778025163678336e+02
 Blanket_breeder_material_cost_(M$)_______________________________________ (c22122)_______________________ 2.46971334642098014e+02
 Blanket_stainless_steel_cost_(M$)________________________________________ (c22123)_______________________ 3.11591384351202905e+01
 Blanket_vanadium_cost_(M$)_______________________________________________ (c22124)_______________________ 0.00000000000000000e+00
 Blanket_total_cost_(M$)__________________________________________________ (c2212)________________________ 3.78908498240896620e+02
 Bulk_shield_cost_(M$)____________________________________________________ (c22131)_______________________ 4.01425213464421518e+01
 Penetration_shielding_cost_(M$)__________________________________________ (c22132)_______________________ 4.01425213464421518e+01
 Total_shield_cost_(M$)___________________________________________________ (c2213)________________________ 8.02850426928843035e+01
 Total_support_structure_cost_(M$)________________________________________ (c2214)________________________ 2.22076369005042800e+01
 Divertor_cost_(M$)_______________________________________________________ (c2215)________________________ 4.39383148531068528e+01
 Total_account_221_cost_(M$)______________________________________________ (c221)_________________________ 6.00916520866550172e+02
 # Magnets #
 TF_coil_conductor_cost_(M$)______________________________________________ (c22211)_______________________ 2.45208712019225068e+01
 TF_coil_winding_cost_(M$)________________________________________________ (c22212)_______________________ 1.65175361506285761e+01
 TF_coil_case_cost_(M$)___________________________________________________ (c22213)_______________________ 2.55863452966464649e+02
 TF_intercoil_structure_cost_(M$)_________________________________________ (c22214)_______________________ 7.43053668704762060e+01
 TF_coil_gravity_support_structure_(M$)___________________________________ (c22215)_______________________ 1.19329578132117380e+01
 TF_magnet_assemblies_cost_(M$)___________________________________________ (c2221)________________________ 3.83140185002703674e+02
 PF_coil_conductor_cost_(M$)______________________________________________ (c22221)_______________________ 2.62229600677464930e+02
 PF_coil_winding_cost_(M$)________________________________________________ (c22222)_______________________ 3.45325253577587432e+01
 PF_coil_case_cost_(M$)___________________________________________________ (c22223)_______________________ 1.17386242772617848e+02
 PF_coil_support_structure_cost_(M$)______________________________________ (c22224)_______________________ 1.24020522544672076e+01
 PF_magnet_assemblies_cost_(M$)___________________________________________ (c2222)________________________ 4.26550421062308715e+02
 Vacuum_vessel_assembly_cost_(M$)_________________________________________ (c2223)________________________ 1.26676748454084546e+02
 Total_account_222_cost_(M$)______________________________________________ (c222)_________________________ 9.36367354519096921e+02
 # Power Injection #
 ECH_system_cost_(M$)_____________________________________________________ (c2231)________________________ 4.28983943531727789e+02
 Lower_hybrid_system_cost_(M$)____________________________________________ (c2232)________________________ 0.00000000000000000e+00
 Neutral_beam_system_cost_(M$)____________________________________________ (c2233)________________________ 0.00000000000000000e+00
 Total_account_223_cost_(M$)______________________________________________ (c223)_________________________ 4.28983943531727789e+02
 # Vacuum Systems #
 High_vacuum_pumps_cost_(M$)______________________________________________ (c2241)________________________ 1.87199999999999989e+01
 Backing_pumps_cost_(M$)__________________________________________________ (c2242)________________________ 7.02000000000000046e+00
 Vacuum_duct_cost_(M$)____________________________________________________ (c2243)________________________ 3.07785751527216522e+00
 Valves_cost_(M$)_________________________________________________________ (c2244)________________________ 7.82705501327672426e+00
 Duct_shielding_cost_(M$)_________________________________________________ (c2245)________________________ 0.00000000000000000e+00
 Instrumentation_cost_(M$)________________________________________________ (c2246)________________________ 1.30000000000000004e+00
 Total_account_224_cost_(M$)______________________________________________ (c224)_________________________ 3.79449125285488833e+01
 # Power Conditioning #
 TF_coil_power_supplies_cost_(M$)_________________________________________ (c22511)_______________________ 1.58005877650272963e+00
 TF_coil_breakers_cost_(M$)_______________________________________________ (c22512)_______________________ 1.72910133137071895e+01
 TF_coil_dump_resistors_cost_(M$)_________________________________________ (c22513)_______________________ 4.96579752514695194e+00
 TF_coil_instrumentation_and_control_(M$)_________________________________ (c22514)_______________________ 3.60000000000000009e+00
 TF_coil_bussing_cost_(M$)________________________________________________ (c22515)_______________________ 1.59723880589066916e+01
 Total,_TF_coil_power_costs_(M$)__________________________________________ (c2251)________________________ 4.34092576742635572e+01
 PF_coil_power_supplies_cost_(M$)_________________________________________ (c22521)_______________________ 2.29802738134044766e+01
 PF_coil_instrumentation_and_control_(M$)_________________________________ (c22522)_______________________ 3.90000000000000036e+00
 PF_coil_bussing_cost_(M$)________________________________________________ (c22523)_______________________ 1.18271999999999995e+01
 PF_coil_burn_power_supplies_cost_(M$)____________________________________ (c22524)_______________________ 1.42954136419334166e+00
 PF_coil_breakers_cost_(M$)_______________________________________________ (c22525)_______________________ 1.65431068770150596e+01
 PF_coil_dump_resistors_cost_(M$)_________________________________________ (c22526)_______________________ 2.47968521475253478e+00
 PF_coil_ac_breakers_cost_(M$)____________________________________________ (c22527)_______________________ 9.74999999999999978e-01
 Total,_PF_coil_power_costs_(M$)__________________________________________ (c2252)________________________ 6.01348072693654174e+01
 Total,_energy_storage_cost_(M$)__________________________________________ (c2253)________________________ 0.00000000000000000e+00
 Total_account_225_cost_(M$)______________________________________________ (c225)_________________________ 1.03544064943628968e+02
 # Heat Transport System #
 Pumps_and_piping_system_cost_(M$)________________________________________ (cpp)__________________________ 2.72317068107632068e+01
 Primary_heat_exchanger_cost_(M$)_________________________________________ (chx)__________________________ 7.08359286187096018e+01
 Total,_reactor_cooling_system_cost_(M$)__________________________________ (c2261)________________________ 9.80676354294728014e+01
 Pumps,_piping_cost_(M$)__________________________________________________ (cppa)_________________________ 5.25485627438321572e+01
 Total,_auxiliary_cooling_system_cost_(M$)________________________________ (c2262)________________________ 5.25485627438321572e+01
 Total,_cryogenic_system_cost_(M$)________________________________________ (c2263)________________________ 5.19982926586078065e+02
 Total_account_226_cost_(M$)______________________________________________ (c226)_________________________ 6.70599124759383017e+02
 # Fuel Handling System #
 Fuelling_system_cost_(M$)________________________________________________ (c2271)________________________ 2.23000000000000007e+01
 Fuel_processing_and_purification_cost_(M$)_______________________________ (c2272)________________________ 1.29797041199547181e+02
 Atmospheric_recovery_systems_cost_(M$)___________________________________ (c2273)________________________ 4.40526508523614098e+01
 Nuclear_building_ventilation_cost_(M$)___________________________________ (c2274)________________________ 5.54655029953790333e+01
 Total_account_227_cost_(M$)______________________________________________ (c227)_________________________ 2.51615195047287642e+02
 # Instrumentation and Control #
 Instrumentation_and_control_cost_(M$)____________________________________ (c228)_________________________ 1.50000000000000000e+02
 # Maintenance Equipment #
 Maintenance_equipment_cost_(M$)__________________________________________ (c229)_________________________ 1.25000000000000000e+02
 # Total Account 22 Cost #
 Total_account_22_cost_(M$)_______________________________________________ (c22)__________________________ 3.30497111619622365e+03
 # Turbine Plant Equipment #
 Turbine_plant_equipment_cost_(M$)________________________________________ (c23)__________________________ 2.39262669855375776e+02
 # Electric Plant Equipment #
 Switchyard_equipment_cost_(M$)___________________________________________ (c241)_________________________ 1.44439999999999991e+01
 Transformers_cost_(M$)___________________________________________________ (c242)_________________________ 1.72086658930601963e+01
 Low_voltage_equipment_cost_(M$)__________________________________________ (c243)_________________________ 1.46834345471508758e+01
 Diesel_backup_equipment_cost_(M$)________________________________________ (c244)_________________________ 5.33800000000000008e+00
 Auxiliary_facilities_cost_(M$)___________________________________________ (c245)_________________________ 1.17749999999999999e+00
 Total_account_24_cost_(M$)_______________________________________________ (c24)__________________________ 5.28516004402110724e+01
 # Miscellaneous Plant Equipment #
 Miscellaneous_plant_equipment_cost_(M$)__________________________________ (c25)__________________________ 2.21250000000000000e+01
 # Heat Rejection System #
 Heat_rejection_system_cost_(M$)__________________________________________ (c26)__________________________ 6.49284776893546791e+01
 # Plant Direct Cost #
 Plant_direct_cost_(M$)___________________________________________________ (cdirt)________________________ 4.27221514470179409e+03
 # Reactor Core Cost #
 Reactor_core_cost_(M$)___________________________________________________ (crctcore)_____________________ 1.96626781891737505e+03
 # Indirect Cost #
 Indirect_cost_(M$)_______________________________________________________ (c9)___________________________ 1.19878356960332349e+03
 # Total Contingency #
 Total_contingency_(M$)___________________________________________________ (ccont)________________________ 1.06684474928949794e+03
 # Constructed Cost #
 Constructed_cost_(M$)____________________________________________________ (concost)______________________ 6.53784346359461597e+03
 # Interest during Construction #
 Interest_during_construction_(M$)________________________________________ (moneyint)_____________________ 1.07874417149311193e+03
 # Total Capital Investment #
 Total_capital_investment_(M$)____________________________________________ (capcost)______________________ 7.61658763508772790e+03
 # Plant Availability #
 Allowable_blanket_neutron_fluence_(MW-yr/m2)_____________________________ (abktflnc)_____________________ 5.00000000000000000e+00
 Allowable_divertor_heat_fluence_(MW-yr/m2)_______________________________ (adivflnc)_____________________ 7.00000000000000000e+00
 First_wall_/_blanket_lifetime_(years)____________________________________ (life_blkt_fpy)________________ 2.94337562564906108e+00 OP
 Divertor_lifetime_(years)________________________________________________ (divlife)______________________ 9.23271355318621256e-01 OP
 Centrepost_lifetime_(years)______________________________________________ (cplife)_______________________ 3.81310587638868104e-02 OP
 Heating/CD_system_lifetime_(years)_______________________________________ (cdrlife)______________________ 2.94337562564906108e+00 OP
 Total_plant_lifetime_(years)_____________________________________________ (tlife)________________________ 3.00000000000000000e+01
 Total_plant_availability_fraction________________________________________ (cfactr)_______________________ 7.50000000000000000e-01
 Number_of_fusion_cycles_to_reach_allowable_fw/blanket_DPA________________ (bktcycles)____________________ 5.52434109114170788e+04
 # Plasma #
 Tokamak_aspect_ratio_=_Spherical,_itart_=_1_____________________________ (itart)_______________________              1    
 Plasma_shaping_model____________________________________________________ (i_plasma_shape)______________              0    
 Major_radius_(m)_________________________________________________________ (rmajor)_______________________ 4.50000000000000000e+00
 Minor_radius_(m)_________________________________________________________ (rminor)_______________________ 2.50000000000000000e+00 OP
 Aspect_ratio_____________________________________________________________ (aspect)_______________________ 1.80000000000000004e+00
 Plasma_squareness________________________________________________________ (plasma_square)________________ 0.00000000000000000e+00 IP
 Elongation,_X-point_(input_value_used)___________________________________ (kappa)________________________ 2.79999999999999982e+00 IP
 Elongation,_95%_surface_(calculated_from_kappa)__________________________ (kappa95)______________________ 2.49999999999999956e+00 OP
 Triangularity,_X-point_(input_value_used)________________________________ (triang)_______________________ 5.00000000000000000e-01 IP
 Triangularity,_95%_surface_(calculated_from_triang)______________________ (triang95)_____________________ 3.33333333333333315e-01 OP
 Plasma_poloidal_perimeter_(m)____________________________________________ (len_plasma_poloidal)__________ 3.08369284084858606e+01 OP
 Plasma_cross-sectional_area_(m2)_________________________________________ (a_plasma_poloidal)____________ 4.86742884952656851e+01 OP
 Plasma_surface_area_(m2)_________________________________________________ (a_plasma_surface)_____________ 8.10494045804957295e+02 OP
 Plasma_volume_(m3)_______________________________________________________ (vol_plasma)___________________ 1.31270258602978947e+03 OP
 Plasma_current_scaling_law_used_________________________________________ (i_plasma_current)____________              9    
 Plasma_current_(MA)______________________________________________________ (plasma_current_MA)____________ 2.51778984468296265e+01 OP
 Current_density_profile_factor___________________________________________ (alphaj)_______________________ 1.00000000000000006e-01
 On-axis_plasma_current_density_(A/m2)____________________________________ (j_plasma_0)___________________ 5.48196512661268469e+05 OP
 Plasma_normalised_internal_inductance____________________________________ (ind_plasma_internal_norm)_____ 2.99999999999999989e-01 OP
 Vertical_field_at_plasma_(T)_____________________________________________ (bvert)________________________ -1.43881068362800213e+00 OP
 Vacuum_toroidal_field_at_R_(T)___________________________________________ (bt)___________________________ 3.00000000000000000e+00
 Average_poloidal_field_(T)_______________________________________________ (bp)___________________________ 1.02602567650193177e+00 OP
 Total_field_(sqrt(bp^2_+_bt^2))_(T)______________________________________ (btot)_________________________ 3.17060383662816614e+00 OP
 Safety_factor_on_axis____________________________________________________ (q0)___________________________ 2.00000000000000000e+00
 Safety_factor_at_95%_flux_surface________________________________________ (q95)__________________________ 5.84009237442221441e+00
 Cylindrical_safety_factor_(qcyl)_________________________________________ (qstar)________________________ 3.45918097935510094e+00 OP
 Upper_limit_on_thermal_+_NB_beta_________________________________________ (beta_max)_____________________ 1.67852656312197507e-01 OP
 Total_plasma_beta________________________________________________________ (beta)_________________________ 1.31354509022514276e-01
 Lower_limit_on_thermal_+_NB_beta_________________________________________ (beta_min)_____________________ 0.00000000000000000e+00 IP
 Upper_limit_on_poloidal_beta_____________________________________________ (beta_poloidal_max)____________ 1.90000000000000002e-01 IP
 Total_poloidal_beta______________________________________________________ (beta_poloidal)________________ 1.25433196155483029e+00 OP
 Total_toroidal_beta______________________________________________________ (beta_toroidal)________________ 1.46719026806587327e-01 OP
 Fast_alpha_beta__________________________________________________________ (beta_fast_alpha)______________ 1.70590255676738509e-02 OP
 Neutral_Beam_ion_beta____________________________________________________ (beta_beam)____________________ 0.00000000000000000e+00 OP
 Ratio_of_fast_alpha_and_beam_beta_to_thermal_beta________________________ (f_beta_alpha_beam_thermal)____ 1.49253715475240856e-01 OP
 Thermal_beta_____________________________________________________________ (beta_thermal)_________________ 1.14295483454840419e-01 OP
 Thermal_poloidal_beta____________________________________________________ (beta_thermal_poloidal)________ 1.09143172187712900e+00 OP
 Thermal_toroidal_beta____________________________________________________ (beta_thermal_toroidal)________ 1.27664609503494952e-01 OP
 Poloidal_beta_and_inverse_aspect_ratio___________________________________ (beta_poloidal_eps)____________ 6.96851089752683506e-01 OP
 Poloidal_beta_and_inverse_aspect_ratio_upper_limit_______________________ (beta_poloidal_eps_max)________ 1.37999999999999989e+00
 Beta_g_coefficient_______________________________________________________ (beta_norm_max)________________ 5.00000000000000000e+00
 Normalised_total_beta____________________________________________________ (beta_norm_total)______________ 3.91279208528584377e+00 OP
 Normalised_thermal_beta__________________________________________________ (beta_norm_thermal)____________ 3.40463731602366071e+00 OP
 Normalised_toroidal_beta_________________________________________________ (beta_norm_toroidal)___________ 4.37047080546933042e+00 OP
 Normalised_poloidal_beta_________________________________________________ (beta_norm_poloidal)___________ 3.73640783861601733e+01 OP
 Plasma_thermal_energy_derived_from_thermal_beta_(J)______________________ (e_plasma_beta_thermal)________ 9.00182924509445190e+08 OP
 Plasma_thermal_energy_derived_from_the_total_beta_(J)____________________ (e_plasma_beta)________________ 1.03453857059984827e+09 OP
 Volume_averaged_electron_temperature_(keV)_______________________________ (te)___________________________ 1.18190323675928184e+01
 Ratio_of_ion_to_electron_volume-averaged_temperature_____________________ (tratio)_______________________ 1.00000000000000000e+00 IP
 Electron_temperature_on_axis_(keV)_______________________________________ (te0)__________________________ 2.59270155526343373e+01 OP
 Ion_temperature_(keV)____________________________________________________ (ti)___________________________ 1.18190323675928184e+01
 Ion_temperature_on_axis_(keV)____________________________________________ (ti0)__________________________ 2.59270155526343373e+01 OP
 Electron_temp.,_density_weighted_(keV)___________________________________ (ten)__________________________ 1.58209326440695204e+01 OP
 Volume_averaged_electron_number_density_(/m3)____________________________ (dene)_________________________ 9.69180609596280832e+19
 Electron_number_density_on_axis_(/m3)____________________________________ (ne0)__________________________ 1.89865235387166032e+20 OP
 Line-averaged_electron_number_density_(/m3)______________________________ (dnla)_________________________ 1.28229983823318090e+20 OP
 Plasma_pressure_on_axis_(Pa)_____________________________________________ (p0)___________________________ 1.46769005933105992e+06 OP
 Volume_averaged_plasma_pressure_(Pa)_____________________________________ (vol_avg_pressure)_____________ 4.44754563433654548e+05 OP
 Line-averaged_electron_density_/_Greenwald_density_______________________ (dnla_gw)______________________ 1.00000000000000022e+00 OP
 Total_Ion_number_density_(/m3)___________________________________________ (nd_ions_total)________________ 8.34379808218006979e+19 OP
 Fuel_ion_number_density_(/m3)____________________________________________ (nd_fuel_ions)_________________ 7.47335780739781427e+19 OP
 Total_impurity_number_density_with_Z_>_2_(no_He)_(/m3)___________________ (nd_impurities)________________ 1.02606773965704992e+17 OP
