 # PROCESS #
 # Power Reactor Optimisation Code #
 # PROCESS #
 # Power Reactor Optimisation Code #
 dr_bore_(range_normalised)_______________________________________________ (nitvar011)____________________ 1.56370961813001752e-01
 fbeta_max________________________________________________________________ (itvar012)_____________________ 8.73308290661225728e-01
 fbeta_max_(final_value/initial_value)____________________________________ (xcm012)_______________________ 1.16441105421496771e+00
 fbeta_max_(range_normalised)_____________________________________________ (nitvar012)____________________ 8.72028576425480595e-01
 fpinj____________________________________________________________________ (itvar013)_____________________ 9.51643157725254540e-01
 fpinj_(final_value/initial_value)________________________________________ (xcm013)_______________________ 9.51643157725254540e-01
 fpinj_(range_normalised)_________________________________________________ (nitvar013)____________________ 3.90714619694727261e-01
 fstrcase_________________________________________________________________ (itvar014)_____________________ 3.01734049822931283e-01
 fstrcase_(final_value/initial_value)_____________________________________ (xcm014)_______________________ 3.01734049822931283e-01
 fstrcase_(range_normalised)______________________________________________ (nitvar014)____________________ 2.94680858407001312e-01
 fstrcond_________________________________________________________________ (itvar015)_____________________ 2.74726671338519246e-01
 fstrcond_(final_value/initial_value)_____________________________________ (xcm015)_______________________ 2.74726671338519246e-01
 fstrcond_(range_normalised)______________________________________________ (nitvar015)____________________ 2.74000672010529800e-01
 fiooic___________________________________________________________________ (itvar016)_____________________ 9.88052816773507869e-01
 fiooic_(final_value/initial_value)_______________________________________ (xcm016)_______________________ 9.88052816773507869e-01
 fiooic_(range_normalised)________________________________________________ (nitvar016)____________________ 9.87932138155058426e-01
 dr_tf_nose_case__________________________________________________________ (itvar017)_____________________ 3.49782422868242904e-01
 dr_tf_nose_case_(final_value/initial_value)______________________________ (xcm017)_______________________ 8.74456057170607259e-01
 dr_tf_nose_case_(range_normalised)_______________________________________ (nitvar017)____________________ 6.93433516057638477e-01
 fipir____________________________________________________________________ (itvar018)_____________________ 5.46083259322356240e-01
 fipir_(final_value/initial_value)________________________________________ (xcm018)_______________________ 9.41522860900614211e-01
 fipir_(range_normalised)_________________________________________________ (nitvar018)____________________ 5.45628888210566765e-01
 dr_shld_inboard__________________________________________________________ (itvar019)_____________________ 2.65935806021248666e-01
 dr_shld_inboard_(final_value/initial_value)______________________________ (xcm019)_______________________ 6.64839515053121666e-01
 dr_shld_inboard_(range_normalised)_______________________________________ (nitvar019)____________________ 2.58521016183079433e-01
 fpsepr___________________________________________________________________ (itvar020)_____________________ 1.00000000000000000e+00
 fpsepr_(final_value/initial_value)_______________________________________ (xcm020)_______________________ 1.00000000000000000e+00
 fpsepr_(range_normalised)________________________________________________ (nitvar020)____________________ 1.00000000000000000e+00
 fl_h_threshold___________________________________________________________ (itvar021)_____________________ 3.44414011026323075e-01
 fl_h_threshold_(final_value/initial_value)_______________________________ (xcm021)_______________________ 3.44414011026323075e-01
 fl_h_threshold_(range_normalised)________________________________________ (nitvar021)____________________ 3.43757768795118213e-01
 f_nd_alpha_electron______________________________________________________ (itvar022)_____________________ 8.91323961801464004e-02
 f_nd_alpha_electron_(final_value/initial_value)__________________________ (xcm022)_______________________ 4.45661980900732002e-01
 f_nd_alpha_electron_(range_normalised)___________________________________ (nitvar022)____________________ 8.82206167969433463e-02
 falpha_energy_confinement________________________________________________ (itvar023)_____________________ 1.00000000000000000e+00
 falpha_energy_confinement_(final_value/initial_value)____________________ (xcm023)_______________________ 1.00000000000000000e+00
 falpha_energy_confinement_(range_normalised)_____________________________ (nitvar023)____________________ 1.00000000000000000e+00
 fradwall_________________________________________________________________ (itvar024)_____________________ 4.18319092408402315e-01
 fradwall_(final_value/initial_value)_____________________________________ (xcm024)_______________________ 4.18319092408402315e-01
 fradwall_(range_normalised)______________________________________________ (nitvar024)____________________ 4.12443527685254885e-01
 fimp(13)_________________________________________________________________ (itvar025)_____________________ 1.00420581292817723e-03
 fimp(13)_(final_value/initial_value)_____________________________________ (xcm025)_______________________ 2.00841162585635447e+00
 fimp(13)_(range_normalised)______________________________________________ (nitvar025)____________________ 1.00419681712499431e-01
 dr_tf_wp_________________________________________________________________ (itvar026)_____________________ 5.45303496101610441e-01
 dr_tf_wp_(final_value/initial_value)_____________________________________ (xcm026)_______________________ 9.08839160169350846e-01
 dr_tf_wp_(range_normalised)______________________________________________ (nitvar026)____________________ 3.63258740254026102e-01
 fgwped___________________________________________________________________ (itvar027)_____________________ 1.00000000000000006e-01
 fgwped_(final_value/initial_value)_______________________________________ (xcm027)_______________________ 1.00000000000000000e+00
 fgwped_(range_normalised)________________________________________________ (nitvar027)____________________ 0.00000000000000000e+00
 fgwsep___________________________________________________________________ (itvar028)_____________________ 1.00000000000000002e-03
 fgwsep_(final_value/initial_value)_______________________________________ (xcm028)_______________________ 1.00000000000000002e-02
 fgwsep_(range_normalised)________________________________________________ (nitvar028)____________________ 0.00000000000000000e+00
 fne0_____________________________________________________________________ (itvar029)_____________________ 6.73647192267196326e-02
 fne0_(final_value/initial_value)_________________________________________ (xcm029)_______________________ 8.42058990333995450e-01
 fne0_(range_normalised)__________________________________________________ (nitvar029)____________________ 6.71028505831341160e-02
 Beta_consistency__________________normalised_residue_____________________ (eq_con001)____________________ -0.00000000000000000e+00
 Global_power_balance_consistency__normalised_residue_____________________ (eq_con002)____________________ -1.66533453693773481e-15
 Fusion_power_upper_limit__________normalised_residue_____________________ (eq_con009)____________________ -4.44089209850062616e-16
 Net_electric_power_lower_limit____normalised_residue_____________________ (eq_con016)____________________ 1.17683640610266593e-14
 Density_upper_limit_______________normalised_residue_____________________ (eq_con005)____________________ -2.22044604925031308e-16
 Beta_upper_limit__________________normalised_residue_____________________ (eq_con024)____________________ -2.22044604925031308e-16
 L-H_power_threshold_limit_________normalised_residue_____________________ (eq_con015)____________________ 2.64233079860787257e-14
 f_alpha_energy_confinement________normalised_residue_____________________ (eq_con062)____________________ 6.88338275267597055e-15
 ne0_>_neped_______________________normalised_residue_____________________ (eq_con081)____________________ -1.11022302462515654e-16
 Radiation_fraction_upper_limit____normalised_residue_____________________ (eq_con017)____________________ 7.54951656745106447e-15
 Psep_/_R_upper_limit______________normalised_residue_____________________ (eq_con056)____________________ -2.62012633811536944e-14
 I_op_/_I_critical_(TF_coil)_______normalised_residue_____________________ (eq_con033)____________________ -3.99680288865056355e-15
 TF_coil_case_stress_upper_limit___normalised_residue_____________________ (eq_con031)____________________ -6.10622663543836097e-15
 TF_coil_conduit_stress_upper_lim__normalised_residue_____________________ (eq_con032)____________________ -7.82707232360735361e-15
 Radial_build_consistency__________normalised_residue_____________________ (eq_con011)____________________ -0.00000000000000000e+00
 Upper_Lim._on_Radiation_Wall_load_normalised_residue_____________________ (eq_con067)____________________ 4.16333634234433703e-15
 Injection_power_upper_limit_______normalised_residue_____________________ (eq_con030)____________________ -0.00000000000000000e+00
 Ip/Irod_upper_limit_______________normalised_residue_____________________ (eq_con046)____________________ 1.11022302462515654e-16
 # Final Feasible Point #
 # Power Reactor Costs (1990 US$) #
 First_wall_/_blanket_life_(years)________________________________________ (life_blkt)____________________ 2.20753000262195931e+00
 Divertor_life_(years)____________________________________________________ (divlife_cal)__________________ 6.98913120317424807e-01
 Centrepost_life_(years)__________________________________________________ (cplife_cal)___________________ 4.17140599986967273e-02
 Cost_of_electricity_(m$/kWh)_____________________________________________ (coe)__________________________ 7.45019759570957035e+02
 # Detailed Costings (1990 US$) #
 Acc.22_multiplier_for_Nth_of_a_kind______________________________________ (fkind)________________________ 1.00000000000000000e+00
 Level_of_Safety_Assurance_______________________________________________ (lsa)_________________________              2    
 # Structures and Site Facilities #
 Site_improvements,_facilities,_land_(M$)_________________________________ (c211)_________________________ 3.26400000000000006e+01
 Reactor_building_cost_(M$)_______________________________________________ (c212)_________________________ 2.83761158788255955e+02
 Turbine_building_cost_(M$)_______________________________________________ (c213)_________________________ 3.19199999999999982e+01
 Reactor_maintenance_building_cost_(M$)___________________________________ (c2141)________________________ 7.22469748379769641e+01
 Warm_shop_cost_(M$)______________________________________________________ (c2142)________________________ 4.61812633866389532e+01
 Tritium_building_cost_(M$)_______________________________________________ (c215)_________________________ 1.24319999999999986e+01
 Electrical_equipment_building_cost_(M$)__________________________________ (c216)_________________________ 1.44117960628227060e+01
 Additional_buildings_cost_(M$)___________________________________________ (c2171)________________________ 1.51199999999999992e+01
 Control_room_buildings_cost_(M$)_________________________________________ (c2172)________________________ 1.76400000000000006e+01
 Shop_and_warehouses_cost_(M$)____________________________________________ (c2173)________________________ 9.65999999999999837e+00
 Cryogenic_building_cost_(M$)_____________________________________________ (c2174)________________________ 4.43746072487795544e+01
 Total_account_21_cost_(M$)_______________________________________________ (c21)__________________________ 5.80387800324474142e+02
 # Reactor Systems #
 First_wall_cost_(M$)_____________________________________________________ (c2211)________________________ 7.55770281791580771e+01
 Blanket_beryllium_cost_(M$)______________________________________________ (c22121)_______________________ 1.00778025163678336e+02
 Blanket_breeder_material_cost_(M$)_______________________________________ (c22122)_______________________ 2.46971334642098014e+02
 Blanket_stainless_steel_cost_(M$)________________________________________ (c22123)_______________________ 3.11591384351202905e+01
 Blanket_vanadium_cost_(M$)_______________________________________________ (c22124)_______________________ 0.00000000000000000e+00
 Blanket_total_cost_(M$)__________________________________________________ (c2212)________________________ 3.78908498240896620e+02
 Bulk_shield_cost_(M$)____________________________________________________ (c22131)_______________________ 4.08658805718850573e+01
 Penetration_shielding_cost_(M$)__________________________________________ (c22132)_______________________ 4.08658805718850573e+01
 Total_shield_cost_(M$)___________________________________________________ (c2213)________________________ 8.17317611437701146e+01
 Total_support_structure_cost_(M$)________________________________________ (c2214)________________________ 2.20629925336794877e+01
 Divertor_cost_(M$)_______________________________________________________ (c2215)________________________ 4.39383148531068528e+01
 Total_account_221_cost_(M$)______________________________________________ (c221)_________________________ 6.02218594950611077e+02
 # Magnets #
 TF_coil_conductor_cost_(M$)______________________________________________ (c22211)_______________________ 2.50782421431894811e+01
 TF_coil_winding_cost_(M$)________________________________________________ (c22212)_______________________ 1.65393128482764631e+01
 TF_coil_case_cost_(M$)___________________________________________________ (c22213)_______________________ 2.47831457341813120e+02
 TF_intercoil_structure_cost_(M$)_________________________________________ (c22214)_______________________ 7.47795057707807445e+01
 TF_coil_gravity_support_structure_(M$)___________________________________ (c22215)_______________________ 1.18229005668820939e+01
 TF_magnet_assemblies_cost_(M$)___________________________________________ (c2221)________________________ 3.76051418670941928e+02
 PF_coil_conductor_cost_(M$)______________________________________________ (c22221)_______________________ 2.62300955278691106e+02
 PF_coil_winding_cost_(M$)________________________________________________ (c22222)_______________________ 3.45419219116560541e+01
 PF_coil_case_cost_(M$)___________________________________________________ (c22223)_______________________ 1.17420969264329003e+02
 PF_coil_support_structure_cost_(M$)______________________________________ (c22224)_______________________ 1.24209766524039669e+01
 PF_magnet_assemblies_cost_(M$)___________________________________________ (c2222)________________________ 4.26684823107080149e+02
 Vacuum_vessel_assembly_cost_(M$)_________________________________________ (c2223)________________________ 1.26409736829333966e+02
 Total_account_222_cost_(M$)______________________________________________ (c222)_________________________ 9.29145978607356028e+02
 # Power Injection #
 ECH_system_cost_(M$)_____________________________________________________ (c2231)________________________ 4.28239420976364556e+02
 Lower_hybrid_system_cost_(M$)____________________________________________ (c2232)________________________ 0.00000000000000000e+00
 Neutral_beam_system_cost_(M$)____________________________________________ (c2233)________________________ 0.00000000000000000e+00
 Total_account_223_cost_(M$)______________________________________________ (c223)_________________________ 4.28239420976364556e+02
 # Vacuum Systems #
 High_vacuum_pumps_cost_(M$)______________________________________________ (c2241)________________________ 1.87199999999999989e+01
 Backing_pumps_cost_(M$)__________________________________________________ (c2242)________________________ 7.02000000000000046e+00
 Vacuum_duct_cost_(M$)____________________________________________________ (c2243)________________________ 3.05922837425348337e+00
 Valves_cost_(M$)_________________________________________________________ (c2244)________________________ 7.77813720173372491e+00
 Duct_shielding_cost_(M$)_________________________________________________ (c2245)________________________ 0.00000000000000000e+00
 Instrumentation_cost_(M$)________________________________________________ (c2246)________________________ 1.30000000000000004e+00
 Total_account_224_cost_(M$)______________________________________________ (c224)_________________________ 3.78773655759872057e+01
 # Power Conditioning #
 TF_coil_power_supplies_cost_(M$)_________________________________________ (c22511)_______________________ 1.58823749113756629e+00
 TF_coil_breakers_cost_(M$)_______________________________________________ (c22512)_______________________ 1.74487211588266256e+01
 TF_coil_dump_resistors_cost_(M$)_________________________________________ (c22513)_______________________ 5.03049745913032442e+00
 TF_coil_instrumentation_and_control_(M$)_________________________________ (c22514)_______________________ 3.60000000000000009e+00
 TF_coil_bussing_cost_(M$)________________________________________________ (c22515)_______________________ 1.59723880589066916e+01
 Total,_TF_coil_power_costs_(M$)__________________________________________ (c2251)________________________ 4.36398441680012041e+01
 PF_coil_power_supplies_cost_(M$)_________________________________________ (c22521)_______________________ 2.29718154821900136e+01
 PF_coil_instrumentation_and_control_(M$)_________________________________ (c22522)_______________________ 3.90000000000000036e+00
 PF_coil_bussing_cost_(M$)________________________________________________ (c22523)_______________________ 1.18271999999999995e+01
 PF_coil_burn_power_supplies_cost_(M$)____________________________________ (c22524)_______________________ 1.42954136419334166e+00
 PF_coil_breakers_cost_(M$)_______________________________________________ (c22525)_______________________ 1.65431068770150596e+01
 PF_coil_dump_resistors_cost_(M$)_________________________________________ (c22526)_______________________ 2.48066295722187347e+00
 PF_coil_ac_breakers_cost_(M$)____________________________________________ (c22527)_______________________ 9.74999999999999978e-01
 Total,_PF_coil_power_costs_(M$)__________________________________________ (c2252)________________________ 6.01273266806202855e+01
 Total,_energy_storage_cost_(M$)__________________________________________ (c2253)________________________ 0.00000000000000000e+00
 Total_account_225_cost_(M$)______________________________________________ (c225)_________________________ 1.03767170848621490e+02
 # Heat Transport System #
 Pumps_and_piping_system_cost_(M$)________________________________________ (cpp)__________________________ 2.72327615646157035e+01
 Primary_heat_exchanger_cost_(M$)_________________________________________ (chx)__________________________ 7.08516466912343787e+01
 Total,_reactor_cooling_system_cost_(M$)__________________________________ (c2261)________________________ 9.80844082558500787e+01
 Pumps,_piping_cost_(M$)__________________________________________________ (cppa)_________________________ 4.55455946987216223e+01
 Total,_auxiliary_cooling_system_cost_(M$)________________________________ (c2262)________________________ 4.55455946987216223e+01
 Total,_cryogenic_system_cost_(M$)________________________________________ (c2263)________________________ 4.11346706819132237e+02
 Total_account_226_cost_(M$)______________________________________________ (c226)_________________________ 5.54976709773703988e+02
 # Fuel Handling System #
 Fuelling_system_cost_(M$)________________________________________________ (c2271)________________________ 2.23000000000000007e+01
 Fuel_processing_and_purification_cost_(M$)_______________________________ (c2272)________________________ 1.29796559450349434e+02
 Atmospheric_recovery_systems_cost_(M$)___________________________________ (c2273)________________________ 4.41252520486131701e+01
 Nuclear_building_ventilation_cost_(M$)___________________________________ (c2274)________________________ 5.55386191158092331e+01
 Total_account_227_cost_(M$)______________________________________________ (c227)_________________________ 2.51760430614771849e+02
 # Instrumentation and Control #
 Instrumentation_and_control_cost_(M$)____________________________________ (c228)_________________________ 1.50000000000000000e+02
 # Maintenance Equipment #
 Maintenance_equipment_cost_(M$)__________________________________________ (c229)_________________________ 1.25000000000000000e+02
 # Total Account 22 Cost #
 Total_account_22_cost_(M$)_______________________________________________ (c22)__________________________ 3.18298567134741597e+03
 # Turbine Plant Equipment #
 Turbine_plant_equipment_cost_(M$)________________________________________ (c23)__________________________ 2.39325621871189469e+02
 # Electric Plant Equipment #
 Switchyard_equipment_cost_(M$)___________________________________________ (c241)_________________________ 1.44439999999999991e+01
 Transformers_cost_(M$)___________________________________________________ (c242)_________________________ 1.56527992352983869e+01
 Low_voltage_equipment_cost_(M$)__________________________________________ (c243)_________________________ 1.31688730131507938e+01
 Diesel_backup_equipment_cost_(M$)________________________________________ (c244)_________________________ 5.33800000000000008e+00
 Auxiliary_facilities_cost_(M$)___________________________________________ (c245)_________________________ 1.17749999999999999e+00
 Total_account_24_cost_(M$)_______________________________________________ (c24)__________________________ 4.97811722484491810e+01
 # Miscellaneous Plant Equipment #
 Miscellaneous_plant_equipment_cost_(M$)__________________________________ (c25)__________________________ 2.21250000000000000e+01
 # Heat Rejection System #
 Heat_rejection_system_cost_(M$)__________________________________________ (c26)__________________________ 6.49490604453691986e+01
 # Plant Direct Cost #
 Plant_direct_cost_(M$)___________________________________________________ (cdirt)________________________ 4.13955432623689831e+03
 # Reactor Core Cost #
 Reactor_core_cost_(M$)___________________________________________________ (crctcore)_____________________ 1.95960399453433160e+03
 # Indirect Cost #
 Indirect_cost_(M$)_______________________________________________________ (c9)___________________________ 1.16155894394207348e+03
 # Total Contingency #
 Total_contingency_(M$)___________________________________________________ (ccont)________________________ 1.03371708768489952e+03
 # Constructed Cost #
 Constructed_cost_(M$)____________________________________________________ (concost)______________________ 6.33483035786387154e+03
 # Interest during Construction #
 Interest_during_construction_(M$)________________________________________ (moneyint)_____________________ 1.04524700904753900e+03
 # Total Capital Investment #
 Total_capital_investment_(M$)____________________________________________ (capcost)______________________ 7.38007736691141054e+03
 # Plant Availability #
 Allowable_blanket_neutron_fluence_(MW-yr/m2)_____________________________ (abktflnc)_____________________ 5.00000000000000000e+00
 Allowable_divertor_heat_fluence_(MW-yr/m2)_______________________________ (adivflnc)_____________________ 7.00000000000000000e+00
 First_wall_/_blanket_lifetime_(years)____________________________________ (life_blkt_fpy)________________ 2.94337333682927893e+00 OP
 Divertor_lifetime_(years)________________________________________________ (divlife)______________________ 9.31884160423233077e-01 OP
 Centrepost_lifetime_(years)______________________________________________ (cplife)_______________________ 5.56187466649289697e-02 OP
 Heating/CD_system_lifetime_(years)_______________________________________ (cdrlife)______________________ 2.94337333682927893e+00 OP
 Total_plant_lifetime_(years)_____________________________________________ (tlife)________________________ 3.00000000000000000e+01
 Total_plant_availability_fraction________________________________________ (cfactr)_______________________ 7.50000000000000000e-01
 Number_of_fusion_cycles_to_reach_allowable_fw/blanket_DPA________________ (bktcycles)____________________ 5.52383213644275675e+04
 # Plasma #
 Tokamak_aspect_ratio_=_Spherical,_itart_=_1_____________________________ (itart)_______________________              1    
 Plasma_shaping_model____________________________________________________ (i_plasma_shape)______________              0    
 Major_radius_(m)_________________________________________________________ (rmajor)_______________________ 4.50000000000000000e+00
 Minor_radius_(m)_________________________________________________________ (rminor)_______________________ 2.50000000000000000e+00 OP
 Aspect_ratio_____________________________________________________________ (aspect)_______________________ 1.80000000000000004e+00
 Plasma_squareness________________________________________________________ (plasma_square)________________ 0.00000000000000000e+00 IP
 Elongation,_X-point_(input_value_used)___________________________________ (kappa)________________________ 2.79999999999999982e+00 IP
 Elongation,_95%_surface_(calculated_from_kappa)__________________________ (kappa95)______________________ 2.49999999999999956e+00 OP
 Triangularity,_X-point_(input_value_used)________________________________ (triang)_______________________ 5.00000000000000000e-01 IP
 Triangularity,_95%_surface_(calculated_from_triang)______________________ (triang95)_____________________ 3.33333333333333315e-01 OP
 Plasma_poloidal_perimeter_(m)____________________________________________ (len_plasma_poloidal)__________ 3.08369284084858606e+01 OP
 Plasma_cross-sectional_area_(m2)_________________________________________ (a_plasma_poloidal)____________ 4.86742884952656851e+01 OP
 Plasma_surface_area_(m2)_________________________________________________ (a_plasma_surface)_____________ 8.10494045804957295e+02 OP
 Plasma_volume_(m3)_______________________________________________________ (vol_plasma)___________________ 1.31270258602978947e+03 OP
 Plasma_current_scaling_law_used_________________________________________ (i_plasma_current)____________              9    
 Plasma_current_(MA)______________________________________________________ (plasma_current_MA)____________ 2.51971007100225002e+01 OP
 Current_density_profile_factor___________________________________________ (alphaj)_______________________ 1.00000000000000006e-01
 J._Wesson_plasma_current_profile_index___________________________________ (alphaj_wesson)________________ 7.28272399466263654e-01 OP
 On-axis_plasma_current_density_(A/m2)____________________________________ (j_plasma_0)___________________ 5.48614602111417335e+05 OP
 Vertical_field_at_plasma_(T)_____________________________________________ (bvert)________________________ -1.43874179219984311e+00 OP
 Vacuum_toroidal_field_at_R_(T)___________________________________________ (bt)___________________________ 3.00000000000000000e+00
 Average_poloidal_field_(T)_______________________________________________ (bp)___________________________ 1.02680818879637292e+00 OP
 Total_field_(sqrt(bp^2_+_bt^2))_(T)______________________________________ (btot)_________________________ 3.17085714856082523e+00 OP
 Safety_factor_on_axis____________________________________________________ (q0)___________________________ 2.00000000000000000e+00
 Safety_factor_at_95%_flux_surface________________________________________ (q95)__________________________ 5.83564174368755406e+00
 Cylindrical_safety_factor_(qcyl)_________________________________________ (qstar)________________________ 3.45654479893252731e+00 OP
 Plasma_normalised_internal_inductance____________________________________ (ind_plasma_internal_norm)_____ 2.99999999999999989e-01 OP
 J._Wesson_plasma_normalised_internal_inductance__________________________ (ind_plasma_internal_norm_wesson)_ 5.53310235372145964e-01 OP
 J._Menard_plasma_normalised_internal_inductance__________________________ (ind_plasma_internal_norm_menard)_ 6.00000000000000089e-01 OP
 Upper_limit_on_thermal_+_NB_beta_________________________________________ (beta_max)_____________________ 1.67980671400150022e-01 OP
 Total_plasma_beta________________________________________________________ (beta)_________________________ 1.31315518093595707e-01
 Lower_limit_on_thermal_+_NB_beta_________________________________________ (beta_min)_____________________ 0.00000000000000000e+00 IP
 Upper_limit_on_poloidal_beta_____________________________________________ (beta_poloidal_max)____________ 1.90000000000000002e-01 IP
 Total_poloidal_beta______________________________________________________ (beta_poloidal)________________ 1.25224918663417584e+00 OP
 Total_toroidal_beta______________________________________________________ (beta_toroidal)________________ 1.46698913004590092e-01 OP
 Fast_alpha_beta__________________________________________________________ (beta_fast_alpha)______________ 1.70574013453648060e-02 OP
 Neutral_Beam_ion_beta____________________________________________________ (beta_beam)____________________ 0.00000000000000000e+00 OP
 Ratio_of_fast_alpha_and_beam_beta_to_thermal_beta________________________ (f_beta_alpha_beam_thermal)____ 1.49288311682495067e-01 OP
 Thermal_beta_____________________________________________________________ (beta_thermal)_________________ 1.14258116748230901e-01 OP
 Thermal_poloidal_beta____________________________________________________ (beta_thermal_poloidal)________ 1.08958663714325232e+00 OP
 Thermal_toroidal_beta____________________________________________________ (beta_thermal_toroidal)________ 1.27643265413385221e-01 OP
 Poloidal_beta_and_inverse_aspect_ratio___________________________________ (beta_poloidal_eps)____________ 6.95693992574542119e-01 OP
 Poloidal_beta_and_inverse_aspect_ratio_upper_limit_______________________ (beta_poloidal_eps_max)________ 1.37999999999999989e+00
 Beta_g_coefficient_______________________________________________________ (beta_norm_max)________________ 5.00000000000000000e+00
 Normalised_total_beta____________________________________________________ (beta_norm_total)______________ 3.90864963805229904e+00 OP
 Normalised_thermal_beta__________________________________________________ (beta_norm_thermal)____________ 3.40093047003171023e+00 OP
 Normalised_toroidal_beta_________________________________________________ (beta_norm_toroidal)___________ 4.36654145330613019e+00 OP
 Normalised_poloidal_beta_________________________________________________ (beta_norm_poloidal)___________ 3.72736094038810180e+01 OP
 J._Wesson_normalised_beta_upper_limit____________________________________ (beta_norm_max_wesson)_________ 1.19999999999999996e+00 OP
 Original_normalsied_beta_upper_limit_____________________________________ (beta_norm_max_original_scaling)__ 4.42536109374983866e+00 OP
 J._Menard_normalised_beta_upper_limit____________________________________ (beta_norm_max_menard)_________ 4.40856041538217447e+00 OP
 E._Thloreus_normalised_beta_upper_limit__________________________________ (beta_norm_max_thloreus)_______ 3.84393939393939421e+00 OP
 Plasma_thermal_energy_derived_from_thermal_beta_(J)______________________ (e_plasma_beta_thermal)________ 9.00032424025946498e+08 OP
 Plasma_thermal_energy_derived_from_the_total_beta_(J)____________________ (e_plasma_beta)________________ 1.03439674506828356e+09 OP
 Volume_averaged_electron_temperature_(keV)_______________________________ (te)___________________________ 1.17898315161969034e+01
