# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g5960a7fe7" 
Plasma_triton_isotropic_Larmor_radius_at_point_34________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile34)_ 3.63790330334103030e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_35________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile35)_ 3.64840505259938185e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_36________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile36)_ 3.65954715833753099e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_37________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile37)_ 3.67126096015203381e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_38________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile38)_ 3.68349295266455403e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_39________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile39)_ 3.69619978309821502e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_40________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile40)_ 3.70934530178095847e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_41________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile41)_ 3.72289869509242121e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_42________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile42)_ 3.73683323809025124e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_43________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile43)_ 3.75112542463125215e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_44________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile44)_ 3.76575434144864590e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_45________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile45)_ 3.78070120155183471e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_46________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile46)_ 3.79594899073959317e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_47________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile47)_ 3.81148219357382856e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_48________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile48)_ 3.82728657651699956e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_49________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile49)_ 3.84334901425636630e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_50________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile50)_ 3.85965734791049626e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_51________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile51)_ 3.87620026994562076e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_52________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile52)_ 3.89296722619863339e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_53________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile53)_ 3.90994833581891597e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_54________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile54)_ 3.92713432152671203e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_55________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile55)_ 3.94451645122622253e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_56________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile56)_ 3.96208648697772906e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_57________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile57)_ 3.97983664163335717e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_58________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile58)_ 3.99775953996494259e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_59________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile59)_ 4.01584818514122421e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_60________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile60)_ 4.03409592886746181e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_61________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile61)_ 4.05249644540826934e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_62________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile62)_ 4.07104370821071218e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_63________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile63)_ 4.08973196820165176e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_64________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile64)_ 4.10855573500200442e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_65________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile65)_ 4.12750976102868681e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_66________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile66)_ 4.14658902392991708e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_67________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile67)_ 4.16578871495224771e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_68________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile68)_ 4.18510422414936599e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_69________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile69)_ 4.20453112977750044e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_70________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile70)_ 4.22406518719707635e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_71________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile71)_ 4.24370231908545101e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_72________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile72)_ 4.26343860610309960e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_73________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile73)_ 4.28327027899395776e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_74________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile74)_ 4.30319370981908228e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_75________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile75)_ 4.32320540629375655e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_76________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile76)_ 4.34330200320210899e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_77________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile77)_ 4.36348025769202515e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_78________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile78)_ 4.38373704248734130e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_79________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile79)_ 4.40406934078097119e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_80________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile80)_ 4.42447424076609745e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_81________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile81)_ 4.44494893159674571e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_82________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile82)_ 4.46549069815809115e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_83________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile83)_ 4.48609691680652758e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_84________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile84)_ 4.50676505165598356e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_85________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile85)_ 4.52749265108626318e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_86________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile86)_ 4.54827734330045131e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_87________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile87)_ 4.56911683400540967e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_88________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile88)_ 4.59000890214565724e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_89________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile89)_ 4.61095139783861564e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_90________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile90)_ 4.63194223912988604e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_91________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile91)_ 4.65297940923590017e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_92________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile92)_ 4.67406095360132622e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_93________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile93)_ 4.69518497858744093e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_94________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile94)_ 4.71634964792772091e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_95________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile95)_ 4.73755318064126262e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_96________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile96)_ 4.75879385029003097e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_97________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile97)_ 4.78006998113981139e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_98________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile98)_ 4.80137994695147181e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_99________________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile99)_ 4.82272217018010502e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_100_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile100)_ 4.84409511806130691e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_101_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile101)_ 4.86549730321352188e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_102_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile102)_ 4.88692728030265533e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_103_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile103)_ 4.90838364581377973e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_104_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile104)_ 4.92986503533562187e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_105_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile105)_ 4.95137012307076633e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_106_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile106)_ 4.97289762045636206e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_107_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile107)_ 4.99444627455057286e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_108_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile108)_ 5.01601486678406646e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_109_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile109)_ 5.03760221185829259e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_110_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile110)_ 5.05920715691499882e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_111_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile111)_ 5.08082857979114122e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_112_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile112)_ 5.10246538877388942e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_113_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile113)_ 5.12411652118517722e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_114_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile114)_ 5.14578094211412713e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_115_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile115)_ 5.16745764404694195e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_116_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile116)_ 5.18914564579529575e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_117_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile117)_ 5.21084399119242300e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_118_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile118)_ 5.23255174917862734e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_119_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile119)_ 5.25426801219064984e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_120_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile120)_ 5.27599189569053287e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_121_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile121)_ 5.29772253762064022e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_122_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile122)_ 5.31945909725181978e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_123_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile123)_ 5.34120075503359808e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_124_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile124)_ 5.36294671175300674e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_125_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile125)_ 5.38469618717629488e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_126_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile126)_ 5.40644842091034510e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_127_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile127)_ 5.42820267045062733e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_128_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile128)_ 5.44995821136575256e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_129_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile129)_ 5.47171433630832659e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_130_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile130)_ 5.49347035505005216e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_131_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile131)_ 5.51522559355168383e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_132_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile132)_ 5.53697939320788902e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_133_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile133)_ 5.55873111118660671e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_134_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile134)_ 5.58048011904519522e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_135_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile135)_ 5.60222580336282305e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_136_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile136)_ 5.62396756405548690e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_137_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile137)_ 5.64570481478193775e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_138_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile138)_ 5.66743698283041393e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_139_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile139)_ 5.68916350758299789e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_140_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile140)_ 5.71088384129283307e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_141_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile141)_ 5.73259744796043250e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_142_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile142)_ 5.75430380360295556e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_143_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile143)_ 5.77600239514710311e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_144_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile144)_ 5.79769272094420723e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_145_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile145)_ 5.81937428998965858e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_146_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile146)_ 5.84104662150462198e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_147_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile147)_ 5.86270924503079667e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_148_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile148)_ 5.88436169974767675e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_149_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile149)_ 5.90600353449796580e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_150_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile150)_ 5.92763430723294155e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_151_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile151)_ 5.94925358543236128e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_152_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile152)_ 5.97086094470686019e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_153_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile153)_ 5.99245596953640672e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_154_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile154)_ 6.01403825257893366e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_155_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile155)_ 6.03560739456372643e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_156_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile156)_ 6.05716300395734483e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_157_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile157)_ 6.07870469728454422e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_158_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile158)_ 6.10023209776730177e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_159_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile159)_ 6.12174483645649276e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_160_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile160)_ 6.14324255122248621e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_161_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile161)_ 6.16472488655500292e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_162_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile162)_ 6.18619149378305758e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_163_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile163)_ 6.20764203080176064e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_164_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile164)_ 6.22907616142531415e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_165_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile165)_ 6.25049355591656731e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_166_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile166)_ 6.27189389011934949e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_167_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile167)_ 6.29327684647953706e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_168_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile168)_ 6.31464211205543663e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_169_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile169)_ 6.33598937991990910e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_170_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile170)_ 6.35731834867971947e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_171_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile171)_ 6.37862872158993614e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_172_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile172)_ 6.39992020772766745e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_173_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile173)_ 6.42119252014118885e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_174_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile174)_ 6.44244537765847197e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_175_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile175)_ 6.46367850311835909e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_176_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile176)_ 6.48489162406352092e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_177_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile177)_ 6.50608447283595234e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_178_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile178)_ 6.52725678574938087e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_179_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile179)_ 6.54840830319158764e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_180_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile180)_ 6.56953877005764849e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_181_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile181)_ 6.59064793507742330e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_182_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile182)_ 6.61173555077360000e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_183_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile183)_ 6.63280137375046701e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_184_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile184)_ 6.65384516380998665e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_185_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile185)_ 6.67486668482980723e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_186_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile186)_ 6.69586570410201764e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_187_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile187)_ 6.71684199237033031e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_188_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile188)_ 6.73779532324916049e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_189_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile189)_ 6.75872547450055098e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_190_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile190)_ 6.77963222614526729e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_191_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile191)_ 6.80051536188632476e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_192_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile192)_ 6.82137466820619681e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_193_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile193)_ 6.84220993473622259e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_194_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile194)_ 6.86302095368558455e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_195_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile195)_ 6.88380752035604952e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_196_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile196)_ 6.90456943246584194e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_197_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile197)_ 6.92530649052120958e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_198_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile198)_ 6.94601849771903177e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_199_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile199)_ 6.96670525981474276e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_200_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile200)_ 6.98736658484857675e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_201_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile201)_ 7.00800228323167091e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_202_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile202)_ 7.02861216793896054e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_203_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile203)_ 7.04919605402363082e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_204_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile204)_ 7.06975375916812313e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_205_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile205)_ 7.09028510270223993e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_206_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile206)_ 7.11078990636922290e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_207_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile207)_ 7.13126799398679061e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_208_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile208)_ 7.15171919125268726e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_209_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile209)_ 7.17214332590584546e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_210_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile210)_ 7.19254022774527390e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_211_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile211)_ 7.21290972819015313e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_212_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile212)_ 7.23325166068962064e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_213_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile213)_ 7.25356586046073653e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_214_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile214)_ 7.27385216443961549e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_215_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile215)_ 7.29411041119800829e-03 
Plasma_triton_isotropic_Larmor_radius_at_point_216_______________________ (radius_plasma_triton_toroidal_larmor_isotropic_profile216)_ 7.31434044110642126e-03 
