# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+gb33bf4bac" 
Total_plasma_ion_pressure_at_point_135___________________________________ (pres_plasma_ion_total_profile135)_ 4.82414466863865149e+05 
Total_plasma_ion_pressure_at_point_136___________________________________ (pres_plasma_ion_total_profile136)_ 4.81153565625158895e+05 
Total_plasma_ion_pressure_at_point_137___________________________________ (pres_plasma_ion_total_profile137)_ 4.79885323309857864e+05 
Total_plasma_ion_pressure_at_point_138___________________________________ (pres_plasma_ion_total_profile138)_ 4.78609782445157005e+05 
Total_plasma_ion_pressure_at_point_139___________________________________ (pres_plasma_ion_total_profile139)_ 4.77326985839459812e+05 
Total_plasma_ion_pressure_at_point_140___________________________________ (pres_plasma_ion_total_profile140)_ 4.76036976581670227e+05 
Total_plasma_ion_pressure_at_point_141___________________________________ (pres_plasma_ion_total_profile141)_ 4.74739798040479305e+05 
Total_plasma_ion_pressure_at_point_142___________________________________ (pres_plasma_ion_total_profile142)_ 4.73435493863644078e+05 
Total_plasma_ion_pressure_at_point_143___________________________________ (pres_plasma_ion_total_profile143)_ 4.72124107977259555e+05 
Total_plasma_ion_pressure_at_point_144___________________________________ (pres_plasma_ion_total_profile144)_ 4.70805684585024079e+05 
Total_plasma_ion_pressure_at_point_145___________________________________ (pres_plasma_ion_total_profile145)_ 4.69480268167497066e+05 
Total_plasma_ion_pressure_at_point_146___________________________________ (pres_plasma_ion_total_profile146)_ 4.68147903481350106e+05 
Total_plasma_ion_pressure_at_point_147___________________________________ (pres_plasma_ion_total_profile147)_ 4.66808635558611073e+05 
Total_plasma_ion_pressure_at_point_148___________________________________ (pres_plasma_ion_total_profile148)_ 4.65462509705900913e+05 
Total_plasma_ion_pressure_at_point_149___________________________________ (pres_plasma_ion_total_profile149)_ 4.64109571503662679e+05 
Total_plasma_ion_pressure_at_point_150___________________________________ (pres_plasma_ion_total_profile150)_ 4.62749866805384634e+05 
Total_plasma_ion_pressure_at_point_151___________________________________ (pres_plasma_ion_total_profile151)_ 4.61383441736814741e+05 
Total_plasma_ion_pressure_at_point_152___________________________________ (pres_plasma_ion_total_profile152)_ 4.60010342695168161e+05 
Total_plasma_ion_pressure_at_point_153___________________________________ (pres_plasma_ion_total_profile153)_ 4.58630616348328069e+05 
Total_plasma_ion_pressure_at_point_154___________________________________ (pres_plasma_ion_total_profile154)_ 4.57244309634037490e+05 
Total_plasma_ion_pressure_at_point_155___________________________________ (pres_plasma_ion_total_profile155)_ 4.55851469759085681e+05 
Total_plasma_ion_pressure_at_point_156___________________________________ (pres_plasma_ion_total_profile156)_ 4.54452144198484719e+05 
Total_plasma_ion_pressure_at_point_157___________________________________ (pres_plasma_ion_total_profile157)_ 4.53046380694640335e+05 
Total_plasma_ion_pressure_at_point_158___________________________________ (pres_plasma_ion_total_profile158)_ 4.51634227256513783e+05 
Total_plasma_ion_pressure_at_point_159___________________________________ (pres_plasma_ion_total_profile159)_ 4.50215732158776838e+05 
Total_plasma_ion_pressure_at_point_160___________________________________ (pres_plasma_ion_total_profile160)_ 4.48790943940958125e+05 
Total_plasma_ion_pressure_at_point_161___________________________________ (pres_plasma_ion_total_profile161)_ 4.47359911406582396e+05 
Total_plasma_ion_pressure_at_point_162___________________________________ (pres_plasma_ion_total_profile162)_ 4.45922683622301731e+05 
Total_plasma_ion_pressure_at_point_163___________________________________ (pres_plasma_ion_total_profile163)_ 4.44479309917018400e+05 
Total_plasma_ion_pressure_at_point_164___________________________________ (pres_plasma_ion_total_profile164)_ 4.43029839880999993e+05 
Total_plasma_ion_pressure_at_point_165___________________________________ (pres_plasma_ion_total_profile165)_ 4.41574323364986107e+05 
Total_plasma_ion_pressure_at_point_166___________________________________ (pres_plasma_ion_total_profile166)_ 4.40112810479287582e+05 
Total_plasma_ion_pressure_at_point_167___________________________________ (pres_plasma_ion_total_profile167)_ 4.38645351592876599e+05 
Total_plasma_ion_pressure_at_point_168___________________________________ (pres_plasma_ion_total_profile168)_ 4.37171997332469735e+05 
Total_plasma_ion_pressure_at_point_169___________________________________ (pres_plasma_ion_total_profile169)_ 4.35692798581600189e+05 
Total_plasma_ion_pressure_at_point_170___________________________________ (pres_plasma_ion_total_profile170)_ 4.34207806479685649e+05 
Total_plasma_ion_pressure_at_point_171___________________________________ (pres_plasma_ion_total_profile171)_ 4.32717072421083460e+05 
Total_plasma_ion_pressure_at_point_172___________________________________ (pres_plasma_ion_total_profile172)_ 4.31220648054140096e+05 
Total_plasma_ion_pressure_at_point_173___________________________________ (pres_plasma_ion_total_profile173)_ 4.29718585280230036e+05 
Total_plasma_ion_pressure_at_point_174___________________________________ (pres_plasma_ion_total_profile174)_ 4.28210936252787476e+05 
Total_plasma_ion_pressure_at_point_175___________________________________ (pres_plasma_ion_total_profile175)_ 4.26697753376329376e+05 
Total_plasma_ion_pressure_at_point_176___________________________________ (pres_plasma_ion_total_profile176)_ 4.25179089305467554e+05 
Total_plasma_ion_pressure_at_point_177___________________________________ (pres_plasma_ion_total_profile177)_ 4.23654996943914331e+05 
Total_plasma_ion_pressure_at_point_178___________________________________ (pres_plasma_ion_total_profile178)_ 4.22125529443477630e+05 
Total_plasma_ion_pressure_at_point_179___________________________________ (pres_plasma_ion_total_profile179)_ 4.20590740203048103e+05 
Total_plasma_ion_pressure_at_point_180___________________________________ (pres_plasma_ion_total_profile180)_ 4.19050682867575670e+05 
Total_plasma_ion_pressure_at_point_181___________________________________ (pres_plasma_ion_total_profile181)_ 4.17505411327038368e+05 
Total_plasma_ion_pressure_at_point_182___________________________________ (pres_plasma_ion_total_profile182)_ 4.15954979715400958e+05 
Total_plasma_ion_pressure_at_point_183___________________________________ (pres_plasma_ion_total_profile183)_ 4.14399442409564683e+05 
Total_plasma_ion_pressure_at_point_184___________________________________ (pres_plasma_ion_total_profile184)_ 4.12838854028306727e+05 
Total_plasma_ion_pressure_at_point_185___________________________________ (pres_plasma_ion_total_profile185)_ 4.11273269431211345e+05 
Total_plasma_ion_pressure_at_point_186___________________________________ (pres_plasma_ion_total_profile186)_ 4.09702743717590172e+05 
Total_plasma_ion_pressure_at_point_187___________________________________ (pres_plasma_ion_total_profile187)_ 4.08127332225393679e+05 
Total_plasma_ion_pressure_at_point_188___________________________________ (pres_plasma_ion_total_profile188)_ 4.06547090530112560e+05 
Total_plasma_ion_pressure_at_point_189___________________________________ (pres_plasma_ion_total_profile189)_ 4.04962074443668243e+05 
Total_plasma_ion_pressure_at_point_190___________________________________ (pres_plasma_ion_total_profile190)_ 4.03372340013295820e+05 
Total_plasma_ion_pressure_at_point_191___________________________________ (pres_plasma_ion_total_profile191)_ 4.01777943520414061e+05 
Total_plasma_ion_pressure_at_point_192___________________________________ (pres_plasma_ion_total_profile192)_ 4.00178941479487286e+05 
Total_plasma_ion_pressure_at_point_193___________________________________ (pres_plasma_ion_total_profile193)_ 3.98575390636875876e+05 
Total_plasma_ion_pressure_at_point_194___________________________________ (pres_plasma_ion_total_profile194)_ 3.96967347969677066e+05 
Total_plasma_ion_pressure_at_point_195___________________________________ (pres_plasma_ion_total_profile195)_ 3.95354870684554742e+05 
Total_plasma_ion_pressure_at_point_196___________________________________ (pres_plasma_ion_total_profile196)_ 3.93738016216559336e+05 
Total_plasma_ion_pressure_at_point_197___________________________________ (pres_plasma_ion_total_profile197)_ 3.92116842227936373e+05 
Total_plasma_ion_pressure_at_point_198___________________________________ (pres_plasma_ion_total_profile198)_ 3.90491406606924254e+05 
Total_plasma_ion_pressure_at_point_199___________________________________ (pres_plasma_ion_total_profile199)_ 3.88861767466542602e+05 
Total_plasma_ion_pressure_at_point_200___________________________________ (pres_plasma_ion_total_profile200)_ 3.87227983143366582e+05 
Total_plasma_ion_pressure_at_point_201___________________________________ (pres_plasma_ion_total_profile201)_ 3.85590112196294009e+05 
Total_plasma_ion_pressure_at_point_202___________________________________ (pres_plasma_ion_total_profile202)_ 3.83948213405298244e+05 
Total_plasma_ion_pressure_at_point_203___________________________________ (pres_plasma_ion_total_profile203)_ 3.82302345770170621e+05 
Total_plasma_ion_pressure_at_point_204___________________________________ (pres_plasma_ion_total_profile204)_ 3.80652568509252567e+05 
Total_plasma_ion_pressure_at_point_205___________________________________ (pres_plasma_ion_total_profile205)_ 3.78998941058154334e+05 
Total_plasma_ion_pressure_at_point_206___________________________________ (pres_plasma_ion_total_profile206)_ 3.77341523068463721e+05 
Total_plasma_ion_pressure_at_point_207___________________________________ (pres_plasma_ion_total_profile207)_ 3.75680374406441872e+05 
Total_plasma_ion_pressure_at_point_208___________________________________ (pres_plasma_ion_total_profile208)_ 3.74015555151708366e+05 
Total_plasma_ion_pressure_at_point_209___________________________________ (pres_plasma_ion_total_profile209)_ 3.72347125595912628e+05 
Total_plasma_ion_pressure_at_point_210___________________________________ (pres_plasma_ion_total_profile210)_ 3.70675146241394454e+05 
Total_plasma_ion_pressure_at_point_211___________________________________ (pres_plasma_ion_total_profile211)_ 3.68999677799832658e+05 
Total_plasma_ion_pressure_at_point_212___________________________________ (pres_plasma_ion_total_profile212)_ 3.67320781190879992e+05 
Total_plasma_ion_pressure_at_point_213___________________________________ (pres_plasma_ion_total_profile213)_ 3.65638517540785717e+05 
Total_plasma_ion_pressure_at_point_214___________________________________ (pres_plasma_ion_total_profile214)_ 3.63952948181007290e+05 
Total_plasma_ion_pressure_at_point_215___________________________________ (pres_plasma_ion_total_profile215)_ 3.62264134646806691e+05 
Total_plasma_ion_pressure_at_point_216___________________________________ (pres_plasma_ion_total_profile216)_ 3.60572138675835915e+05 
Total_plasma_ion_pressure_at_point_217___________________________________ (pres_plasma_ion_total_profile217)_ 3.58877022206708149e+05 
Total_plasma_ion_pressure_at_point_218___________________________________ (pres_plasma_ion_total_profile218)_ 3.57178847377555736e+05 
Total_plasma_ion_pressure_at_point_219___________________________________ (pres_plasma_ion_total_profile219)_ 3.55477676524576382e+05 
Total_plasma_ion_pressure_at_point_220___________________________________ (pres_plasma_ion_total_profile220)_ 3.53773572180563351e+05 
Total_plasma_ion_pressure_at_point_221___________________________________ (pres_plasma_ion_total_profile221)_ 3.52066597073423734e+05 
Total_plasma_ion_pressure_at_point_222___________________________________ (pres_plasma_ion_total_profile222)_ 3.50356814124683209e+05 
Total_plasma_ion_pressure_at_point_223___________________________________ (pres_plasma_ion_total_profile223)_ 3.48644286447974388e+05 
Total_plasma_ion_pressure_at_point_224___________________________________ (pres_plasma_ion_total_profile224)_ 3.46929077347514161e+05 
Total_plasma_ion_pressure_at_point_225___________________________________ (pres_plasma_ion_total_profile225)_ 3.45211250316564983e+05 
Total_plasma_ion_pressure_at_point_226___________________________________ (pres_plasma_ion_total_profile226)_ 3.43490869035881711e+05 
Total_plasma_ion_pressure_at_point_227___________________________________ (pres_plasma_ion_total_profile227)_ 3.41767997372144077e+05 
Total_plasma_ion_pressure_at_point_228___________________________________ (pres_plasma_ion_total_profile228)_ 3.40042699376374600e+05 
Total_plasma_ion_pressure_at_point_229___________________________________ (pres_plasma_ion_total_profile229)_ 3.38315039282341779e+05 
Total_plasma_ion_pressure_at_point_230___________________________________ (pres_plasma_ion_total_profile230)_ 3.36585081504946516e+05 
Total_plasma_ion_pressure_at_point_231___________________________________ (pres_plasma_ion_total_profile231)_ 3.34852890638595505e+05 
Total_plasma_ion_pressure_at_point_232___________________________________ (pres_plasma_ion_total_profile232)_ 3.33118531455557619e+05 
Total_plasma_ion_pressure_at_point_233___________________________________ (pres_plasma_ion_total_profile233)_ 3.31382068904304935e+05 
Total_plasma_ion_pressure_at_point_234___________________________________ (pres_plasma_ion_total_profile234)_ 3.29643568107837695e+05 
Total_plasma_ion_pressure_at_point_235___________________________________ (pres_plasma_ion_total_profile235)_ 3.27903094361993717e+05 
Total_plasma_ion_pressure_at_point_236___________________________________ (pres_plasma_ion_total_profile236)_ 3.26160713133741054e+05 
Total_plasma_ion_pressure_at_point_237___________________________________ (pres_plasma_ion_total_profile237)_ 3.24416490059454460e+05 
Total_plasma_ion_pressure_at_point_238___________________________________ (pres_plasma_ion_total_profile238)_ 3.22670490943174867e+05 
Total_plasma_ion_pressure_at_point_239___________________________________ (pres_plasma_ion_total_profile239)_ 3.20922781754852156e+05 
Total_plasma_ion_pressure_at_point_240___________________________________ (pres_plasma_ion_total_profile240)_ 3.19173428628570866e+05 
Total_plasma_ion_pressure_at_point_241___________________________________ (pres_plasma_ion_total_profile241)_ 3.17422497860758449e+05 
Total_plasma_ion_pressure_at_point_242___________________________________ (pres_plasma_ion_total_profile242)_ 3.15670055908376176e+05 
Total_plasma_ion_pressure_at_point_243___________________________________ (pres_plasma_ion_total_profile243)_ 3.13916169387091824e+05 
Total_plasma_ion_pressure_at_point_244___________________________________ (pres_plasma_ion_total_profile244)_ 3.12160905069434666e+05 
Total_plasma_ion_pressure_at_point_245___________________________________ (pres_plasma_ion_total_profile245)_ 3.10404329882932885e+05 
Total_plasma_ion_pressure_at_point_246___________________________________ (pres_plasma_ion_total_profile246)_ 3.08646510908231139e+05 
Total_plasma_ion_pressure_at_point_247___________________________________ (pres_plasma_ion_total_profile247)_ 3.06887515377190255e+05 
Total_plasma_ion_pressure_at_point_248___________________________________ (pres_plasma_ion_total_profile248)_ 3.05127410670968064e+05 
Total_plasma_ion_pressure_at_point_249___________________________________ (pres_plasma_ion_total_profile249)_ 3.03366264318080386e+05 
Total_plasma_ion_pressure_at_point_250___________________________________ (pres_plasma_ion_total_profile250)_ 3.01604143992443394e+05 
Total_plasma_ion_pressure_at_point_251___________________________________ (pres_plasma_ion_total_profile251)_ 2.99841117511395481e+05 
Total_plasma_ion_pressure_at_point_252___________________________________ (pres_plasma_ion_total_profile252)_ 2.98077252833699458e+05 
Total_plasma_ion_pressure_at_point_253___________________________________ (pres_plasma_ion_total_profile253)_ 2.96312618057524553e+05 
Total_plasma_ion_pressure_at_point_254___________________________________ (pres_plasma_ion_total_profile254)_ 2.94547281418406928e+05 
Total_plasma_ion_pressure_at_point_255___________________________________ (pres_plasma_ion_total_profile255)_ 2.92781311287191522e+05 
Total_plasma_ion_pressure_at_point_256___________________________________ (pres_plasma_ion_total_profile256)_ 2.91014776167950069e+05 
Total_plasma_ion_pressure_at_point_257___________________________________ (pres_plasma_ion_total_profile257)_ 2.89247744695879635e+05 
Total_plasma_ion_pressure_at_point_258___________________________________ (pres_plasma_ion_total_profile258)_ 2.87480285635178559e+05 
Total_plasma_ion_pressure_at_point_259___________________________________ (pres_plasma_ion_total_profile259)_ 2.85712467876900220e+05 
Total_plasma_ion_pressure_at_point_260___________________________________ (pres_plasma_ion_total_profile260)_ 2.83944360436785559e+05 
Total_plasma_ion_pressure_at_point_261___________________________________ (pres_plasma_ion_total_profile261)_ 2.82176032453070977e+05 
Total_plasma_ion_pressure_at_point_262___________________________________ (pres_plasma_ion_total_profile262)_ 2.80407553184275166e+05 
Total_plasma_ion_pressure_at_point_263___________________________________ (pres_plasma_ion_total_profile263)_ 2.78638992006961314e+05 
Total_plasma_ion_pressure_at_point_264___________________________________ (pres_plasma_ion_total_profile264)_ 2.76870418413476378e+05 
Total_plasma_ion_pressure_at_point_265___________________________________ (pres_plasma_ion_total_profile265)_ 2.75101902009665151e+05 
Total_plasma_ion_pressure_at_point_266___________________________________ (pres_plasma_ion_total_profile266)_ 2.73333512512561865e+05 
Total_plasma_ion_pressure_at_point_267___________________________________ (pres_plasma_ion_total_profile267)_ 2.71565319748054957e+05 
Total_plasma_ion_pressure_at_point_268___________________________________ (pres_plasma_ion_total_profile268)_ 2.69797393648527795e+05 
Total_plasma_ion_pressure_at_point_269___________________________________ (pres_plasma_ion_total_profile269)_ 2.68029804250473971e+05 
Total_plasma_ion_pressure_at_point_270___________________________________ (pres_plasma_ion_total_profile270)_ 2.66262621692086104e+05 
Total_plasma_ion_pressure_at_point_271___________________________________ (pres_plasma_ion_total_profile271)_ 2.64495916210818279e+05 
Total_plasma_ion_pressure_at_point_272___________________________________ (pres_plasma_ion_total_profile272)_ 2.62729758140922582e+05 
Total_plasma_ion_pressure_at_point_273___________________________________ (pres_plasma_ion_total_profile273)_ 2.60964217910957523e+05 
Total_plasma_ion_pressure_at_point_274___________________________________ (pres_plasma_ion_total_profile274)_ 2.59199366041269270e+05 
Total_plasma_ion_pressure_at_point_275___________________________________ (pres_plasma_ion_total_profile275)_ 2.57435273141445214e+05 
Total_plasma_ion_pressure_at_point_276___________________________________ (pres_plasma_ion_total_profile276)_ 2.55672009907738509e+05 
Total_plasma_ion_pressure_at_point_277___________________________________ (pres_plasma_ion_total_profile277)_ 2.53909647120463633e+05 
Total_plasma_ion_pressure_at_point_278___________________________________ (pres_plasma_ion_total_profile278)_ 2.52148255641363037e+05 
Total_plasma_ion_pressure_at_point_279___________________________________ (pres_plasma_ion_total_profile279)_ 2.50387906410943950e+05 
Total_plasma_ion_pressure_at_point_280___________________________________ (pres_plasma_ion_total_profile280)_ 2.48628670445783995e+05 
Total_plasma_ion_pressure_at_point_281___________________________________ (pres_plasma_ion_total_profile281)_ 2.46870618835806963e+05 
Total_plasma_ion_pressure_at_point_282___________________________________ (pres_plasma_ion_total_profile282)_ 2.45113822741526645e+05 
Total_plasma_ion_pressure_at_point_283___________________________________ (pres_plasma_ion_total_profile283)_ 2.43358353391258657e+05 
Total_plasma_ion_pressure_at_point_284___________________________________ (pres_plasma_ion_total_profile284)_ 2.41604282078300166e+05 
Total_plasma_ion_pressure_at_point_285___________________________________ (pres_plasma_ion_total_profile285)_ 2.39851680158076924e+05 
Total_plasma_ion_pressure_at_point_286___________________________________ (pres_plasma_ion_total_profile286)_ 2.38100619045255327e+05 
Total_plasma_ion_pressure_at_point_287___________________________________ (pres_plasma_ion_total_profile287)_ 2.36351170210822194e+05 
Total_plasma_ion_pressure_at_point_288___________________________________ (pres_plasma_ion_total_profile288)_ 2.34603405179128516e+05 
Total_plasma_ion_pressure_at_point_289___________________________________ (pres_plasma_ion_total_profile289)_ 2.32857395524898573e+05 
Total_plasma_ion_pressure_at_point_290___________________________________ (pres_plasma_ion_total_profile290)_ 2.31113212870202493e+05 
Total_plasma_ion_pressure_at_point_291___________________________________ (pres_plasma_ion_total_profile291)_ 2.29370928881392960e+05 
Total_plasma_ion_pressure_at_point_292___________________________________ (pres_plasma_ion_total_profile292)_ 2.27630615266003530e+05 
Total_plasma_ion_pressure_at_point_293___________________________________ (pres_plasma_ion_total_profile293)_ 2.25892343769610918e+05 
Total_plasma_ion_pressure_at_point_294___________________________________ (pres_plasma_ion_total_profile294)_ 2.24156186172656133e+05 
Total_plasma_ion_pressure_at_point_295___________________________________ (pres_plasma_ion_total_profile295)_ 2.22422214287229028e+05 
Total_plasma_ion_pressure_at_point_296___________________________________ (pres_plasma_ion_total_profile296)_ 2.20690499953810620e+05 
Total_plasma_ion_pressure_at_point_297___________________________________ (pres_plasma_ion_total_profile297)_ 2.18961115037975949e+05 
Total_plasma_ion_pressure_at_point_298___________________________________ (pres_plasma_ion_total_profile298)_ 2.17234131427054614e+05 
Total_plasma_ion_pressure_at_point_299___________________________________ (pres_plasma_ion_total_profile299)_ 2.15509621026749985e+05 
Total_plasma_ion_pressure_at_point_300___________________________________ (pres_plasma_ion_total_profile300)_ 2.13787655757713976e+05 
Total_plasma_ion_pressure_at_point_301___________________________________ (pres_plasma_ion_total_profile301)_ 2.12068307552079175e+05 
Total_plasma_ion_pressure_at_point_302___________________________________ (pres_plasma_ion_total_profile302)_ 2.10351648349945521e+05 
Total_plasma_ion_pressure_at_point_303___________________________________ (pres_plasma_ion_total_profile303)_ 2.08637750095821393e+05 
Total_plasma_ion_pressure_at_point_304___________________________________ (pres_plasma_ion_total_profile304)_ 2.06926684735017945e+05 
Total_plasma_ion_pressure_at_point_305___________________________________ (pres_plasma_ion_total_profile305)_ 2.05218524209997238e+05 
Total_plasma_ion_pressure_at_point_306___________________________________ (pres_plasma_ion_total_profile306)_ 2.03513340456670208e+05 
Total_plasma_ion_pressure_at_point_307___________________________________ (pres_plasma_ion_total_profile307)_ 2.01811205400646606e+05 
Total_plasma_ion_pressure_at_point_308___________________________________ (pres_plasma_ion_total_profile308)_ 2.00112190953434067e+05 
Total_plasma_ion_pressure_at_point_309___________________________________ (pres_plasma_ion_total_profile309)_ 1.98416369008586073e+05 
Total_plasma_ion_pressure_at_point_310___________________________________ (pres_plasma_ion_total_profile310)_ 1.96723811437797354e+05 
Total_plasma_ion_pressure_at_point_311___________________________________ (pres_plasma_ion_total_profile311)_ 1.95034590086945769e+05 
Total_plasma_ion_pressure_at_point_312___________________________________ (pres_plasma_ion_total_profile312)_ 1.93348776772080135e+05 
Total_plasma_ion_pressure_at_point_313___________________________________ (pres_plasma_ion_total_profile313)_ 1.91666443275351572e+05 
Total_plasma_ion_pressure_at_point_314___________________________________ (pres_plasma_ion_total_profile314)_ 1.89987661340888531e+05 
Total_plasma_ion_pressure_at_point_315___________________________________ (pres_plasma_ion_total_profile315)_ 1.88312502670613787e+05 
Total_plasma_ion_pressure_at_point_316___________________________________ (pres_plasma_ion_total_profile316)_ 1.86641038920001476e+05 
Total_plasma_ion_pressure_at_point_317___________________________________ (pres_plasma_ion_total_profile317)_ 1.84973341693774448e+05 
Total_plasma_ion_pressure_at_point_318___________________________________ (pres_plasma_ion_total_profile318)_ 1.83309482541539037e+05 
Total_plasma_ion_pressure_at_point_319___________________________________ (pres_plasma_ion_total_profile319)_ 1.81649532953356829e+05 
Total_plasma_ion_pressure_at_point_320___________________________________ (pres_plasma_ion_total_profile320)_ 1.79993564355251612e+05 
Total_plasma_ion_pressure_at_point_321___________________________________ (pres_plasma_ion_total_profile321)_ 1.78341648104650812e+05 
Total_plasma_ion_pressure_at_point_322___________________________________ (pres_plasma_ion_total_profile322)_ 1.76693855485758686e+05 
Total_plasma_ion_pressure_at_point_323___________________________________ (pres_plasma_ion_total_profile323)_ 1.75050257704860269e+05 
Total_plasma_ion_pressure_at_point_324___________________________________ (pres_plasma_ion_total_profile324)_ 1.73410925885556149e+05 
Total_plasma_ion_pressure_at_point_325___________________________________ (pres_plasma_ion_total_profile325)_ 1.71775931063922821e+05 
Total_plasma_ion_pressure_at_point_326___________________________________ (pres_plasma_ion_total_profile326)_ 1.70145344183601090e+05 
Total_plasma_ion_pressure_at_point_327___________________________________ (pres_plasma_ion_total_profile327)_ 1.68519236090807157e+05 
Total_plasma_ion_pressure_at_point_328___________________________________ (pres_plasma_ion_total_profile328)_ 1.66897677529267909e+05 
Total_plasma_ion_pressure_at_point_329___________________________________ (pres_plasma_ion_total_profile329)_ 1.65280739135075273e+05 
Total_plasma_ion_pressure_at_point_330___________________________________ (pres_plasma_ion_total_profile330)_ 1.63668491431460745e+05 
Total_plasma_ion_pressure_at_point_331___________________________________ (pres_plasma_ion_total_profile331)_ 1.62061004823486001e+05 
Total_plasma_ion_pressure_at_point_332___________________________________ (pres_plasma_ion_total_profile332)_ 1.60458349592648854e+05 
Total_plasma_ion_pressure_at_point_333___________________________________ (pres_plasma_ion_total_profile333)_ 1.58860595891401405e+05 
Total_plasma_ion_pressure_at_point_334___________________________________ (pres_plasma_ion_total_profile334)_ 1.57267813737579767e+05 
Total_plasma_ion_pressure_at_point_335___________________________________ (pres_plasma_ion_total_profile335)_ 1.55680073008741281e+05 
Total_plasma_ion_pressure_at_point_336___________________________________ (pres_plasma_ion_total_profile336)_ 1.54097443436408066e+05 
Total_plasma_ion_pressure_at_point_337___________________________________ (pres_plasma_ion_total_profile337)_ 1.52519994600214966e+05 
Total_plasma_ion_pressure_at_point_338___________________________________ (pres_plasma_ion_total_profile338)_ 1.50947795921957528e+05 
Total_plasma_ion_pressure_at_point_339___________________________________ (pres_plasma_ion_total_profile339)_ 1.49380916659539769e+05 
Total_plasma_ion_pressure_at_point_340___________________________________ (pres_plasma_ion_total_profile340)_ 1.47819425900817791e+05 
Total_plasma_ion_pressure_at_point_341___________________________________ (pres_plasma_ion_total_profile341)_ 1.46263392557336279e+05 
Total_plasma_ion_pressure_at_point_342___________________________________ (pres_plasma_ion_total_profile342)_ 1.44712885357956111e+05 
Total_plasma_ion_pressure_at_point_343___________________________________ (pres_plasma_ion_total_profile343)_ 1.43167972842369199e+05 
Total_plasma_ion_pressure_at_point_344___________________________________ (pres_plasma_ion_total_profile344)_ 1.41628723354498419e+05 
Total_plasma_ion_pressure_at_point_345___________________________________ (pres_plasma_ion_total_profile345)_ 1.40095205035777995e+05 
Total_plasma_ion_pressure_at_point_346___________________________________ (pres_plasma_ion_total_profile346)_ 1.38567485818313609e+05 
Total_plasma_ion_pressure_at_point_347___________________________________ (pres_plasma_ion_total_profile347)_ 1.37045633417915640e+05 
Total_plasma_ion_pressure_at_point_348___________________________________ (pres_plasma_ion_total_profile348)_ 1.35529715327005601e+05 
Total_plasma_ion_pressure_at_point_349___________________________________ (pres_plasma_ion_total_profile349)_ 1.34019798807387997e+05 
Total_plasma_ion_pressure_at_point_350___________________________________ (pres_plasma_ion_total_profile350)_ 1.32515950882888690e+05 
Total_plasma_ion_pressure_at_point_351___________________________________ (pres_plasma_ion_total_profile351)_ 1.31018238331851069e+05 
Total_plasma_ion_pressure_at_point_352___________________________________ (pres_plasma_ion_total_profile352)_ 1.29526727679489675e+05 
Total_plasma_ion_pressure_at_point_353___________________________________ (pres_plasma_ion_total_profile353)_ 1.28041485190094958e+05 
Total_plasma_ion_pressure_at_point_354___________________________________ (pres_plasma_ion_total_profile354)_ 1.26562576859085617e+05 
Total_plasma_ion_pressure_at_point_355___________________________________ (pres_plasma_ion_total_profile355)_ 1.25090068404903490e+05 
Total_plasma_ion_pressure_at_point_356___________________________________ (pres_plasma_ion_total_profile356)_ 1.23624025260747076e+05 
Total_plasma_ion_pressure_at_point_357___________________________________ (pres_plasma_ion_total_profile357)_ 1.22164512566138059e+05 
Total_plasma_ion_pressure_at_point_358___________________________________ (pres_plasma_ion_total_profile358)_ 1.20711595158315220e+05 
Total_plasma_ion_pressure_at_point_359___________________________________ (pres_plasma_ion_total_profile359)_ 1.19265337563452646e+05 
Total_plasma_ion_pressure_at_point_360___________________________________ (pres_plasma_ion_total_profile360)_ 1.17825803987693333e+05 
Total_plasma_ion_pressure_at_point_361___________________________________ (pres_plasma_ion_total_profile361)_ 1.16393058307995525e+05 
Total_plasma_ion_pressure_at_point_362___________________________________ (pres_plasma_ion_total_profile362)_ 1.14967164062784053e+05 
Total_plasma_ion_pressure_at_point_363___________________________________ (pres_plasma_ion_total_profile363)_ 1.13548184442400408e+05 
Total_plasma_ion_pressure_at_point_364___________________________________ (pres_plasma_ion_total_profile364)_ 1.12136182279346453e+05 
Total_plasma_ion_pressure_at_point_365___________________________________ (pres_plasma_ion_total_profile365)_ 1.10731220038312444e+05 
Total_plasma_ion_pressure_at_point_366___________________________________ (pres_plasma_ion_total_profile366)_ 1.09333359805985354e+05 
Total_plasma_ion_pressure_at_point_367___________________________________ (pres_plasma_ion_total_profile367)_ 1.07942663280626948e+05 
Total_plasma_ion_pressure_at_point_368___________________________________ (pres_plasma_ion_total_profile368)_ 1.06559191761416354e+05 
Total_plasma_ion_pressure_at_point_369___________________________________ (pres_plasma_ion_total_profile369)_ 1.05183006137547476e+05 
Total_plasma_ion_pressure_at_point_370___________________________________ (pres_plasma_ion_total_profile370)_ 1.03814166877073658e+05 
Total_plasma_ion_pressure_at_point_371___________________________________ (pres_plasma_ion_total_profile371)_ 1.02452734015490263e+05 
Total_plasma_ion_pressure_at_point_372___________________________________ (pres_plasma_ion_total_profile372)_ 1.01098767144045865e+05 
Total_plasma_ion_pressure_at_point_373___________________________________ (pres_plasma_ion_total_profile373)_ 9.97523253977730201e+04 
