# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g26e1c28f0" 
Date_of_run______________________________________________________________ (date)_________________________ "26/08/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "16:25" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________ "EU-DEMO LAR 2023 baseline" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/low_aspect_ratio_DEMO.IN.DAT" 
Optimisation_switch______________________________________________________ (i_process_run_mode)___________            1 
Figure_of_merit_switch___________________________________________________ (i_figure_merit)_______________          -14 
# Numerics #
# PROCESS found a feasible solution #
Error_flag_______________________________________________________________ (ifail)________________________            1 
Number_of_iteration_variables____________________________________________ (n_iteration_variables)________           19 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_74____________________ (freq_plasma_larmor_toroidal_deuteron_profile74)_ 4.32505102052089497e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_75____________________ (freq_plasma_larmor_toroidal_deuteron_profile75)_ 4.31512890301568583e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_76____________________ (freq_plasma_larmor_toroidal_deuteron_profile76)_ 4.30525220605295822e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_77____________________ (freq_plasma_larmor_toroidal_deuteron_profile77)_ 4.29542061846206263e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_78____________________ (freq_plasma_larmor_toroidal_deuteron_profile78)_ 4.28563383190826401e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_79____________________ (freq_plasma_larmor_toroidal_deuteron_profile79)_ 4.27589154086050838e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_80____________________ (freq_plasma_larmor_toroidal_deuteron_profile80)_ 4.26619344255962148e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_81____________________ (freq_plasma_larmor_toroidal_deuteron_profile81)_ 4.25653923698695973e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_82____________________ (freq_plasma_larmor_toroidal_deuteron_profile82)_ 4.24692862683345601e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_83____________________ (freq_plasma_larmor_toroidal_deuteron_profile83)_ 4.23736131746910885e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_84____________________ (freq_plasma_larmor_toroidal_deuteron_profile84)_ 4.22783701691287234e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_85____________________ (freq_plasma_larmor_toroidal_deuteron_profile85)_ 4.21835543580295444e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_86____________________ (freq_plasma_larmor_toroidal_deuteron_profile86)_ 4.20891628736750335e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_87____________________ (freq_plasma_larmor_toroidal_deuteron_profile87)_ 4.19951928739570752e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_88____________________ (freq_plasma_larmor_toroidal_deuteron_profile88)_ 4.19016415420926139e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_89____________________ (freq_plasma_larmor_toroidal_deuteron_profile89)_ 4.18085060863422453e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_90____________________ (freq_plasma_larmor_toroidal_deuteron_profile90)_ 4.17157837397324815e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_91____________________ (freq_plasma_larmor_toroidal_deuteron_profile91)_ 4.16234717597817481e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_92____________________ (freq_plasma_larmor_toroidal_deuteron_profile92)_ 4.15315674282300174e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_93____________________ (freq_plasma_larmor_toroidal_deuteron_profile93)_ 4.14400680507719144e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_94____________________ (freq_plasma_larmor_toroidal_deuteron_profile94)_ 4.13489709567935243e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_95____________________ (freq_plasma_larmor_toroidal_deuteron_profile95)_ 4.12582734991124719e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_96____________________ (freq_plasma_larmor_toroidal_deuteron_profile96)_ 4.11679730537215471e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_97____________________ (freq_plasma_larmor_toroidal_deuteron_profile97)_ 4.10780670195356533e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_98____________________ (freq_plasma_larmor_toroidal_deuteron_profile98)_ 4.09885528181420118e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_99____________________ (freq_plasma_larmor_toroidal_deuteron_profile99)_ 4.08994278935537562e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_100___________________ (freq_plasma_larmor_toroidal_deuteron_profile100)_ 4.08106897119665220e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_101___________________ (freq_plasma_larmor_toroidal_deuteron_profile101)_ 4.07223357615184486e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_102___________________ (freq_plasma_larmor_toroidal_deuteron_profile102)_ 4.06343635520530865e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_103___________________ (freq_plasma_larmor_toroidal_deuteron_profile103)_ 4.05467706148854792e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_104___________________ (freq_plasma_larmor_toroidal_deuteron_profile104)_ 4.04595545025712475e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_105___________________ (freq_plasma_larmor_toroidal_deuteron_profile105)_ 4.03727127886786312e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_106___________________ (freq_plasma_larmor_toroidal_deuteron_profile106)_ 4.02862430675634518e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_107___________________ (freq_plasma_larmor_toroidal_deuteron_profile107)_ 4.02001429541469887e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_108___________________ (freq_plasma_larmor_toroidal_deuteron_profile108)_ 4.01144100836966783e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_109___________________ (freq_plasma_larmor_toroidal_deuteron_profile109)_ 4.00290421116096452e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_110___________________ (freq_plasma_larmor_toroidal_deuteron_profile110)_ 3.99440367131989300e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_111___________________ (freq_plasma_larmor_toroidal_deuteron_profile111)_ 3.98593915834824666e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_112___________________ (freq_plasma_larmor_toroidal_deuteron_profile112)_ 3.97751044369747788e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_113___________________ (freq_plasma_larmor_toroidal_deuteron_profile113)_ 3.96911730074812695e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_114___________________ (freq_plasma_larmor_toroidal_deuteron_profile114)_ 3.96075950478950739e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_115___________________ (freq_plasma_larmor_toroidal_deuteron_profile115)_ 3.95243683299965858e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_116___________________ (freq_plasma_larmor_toroidal_deuteron_profile116)_ 3.94414906442553401e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_117___________________ (freq_plasma_larmor_toroidal_deuteron_profile117)_ 3.93589597996345907e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_118___________________ (freq_plasma_larmor_toroidal_deuteron_profile118)_ 3.92767736233981475e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_119___________________ (freq_plasma_larmor_toroidal_deuteron_profile119)_ 3.91949299609197229e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_120___________________ (freq_plasma_larmor_toroidal_deuteron_profile120)_ 3.91134266754946485e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_121___________________ (freq_plasma_larmor_toroidal_deuteron_profile121)_ 3.90322616481539235e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_122___________________ (freq_plasma_larmor_toroidal_deuteron_profile122)_ 3.89514327774805874e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_123___________________ (freq_plasma_larmor_toroidal_deuteron_profile123)_ 3.88709379794283360e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_124___________________ (freq_plasma_larmor_toroidal_deuteron_profile124)_ 3.87907751871424466e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_125___________________ (freq_plasma_larmor_toroidal_deuteron_profile125)_ 3.87109423507828191e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_126___________________ (freq_plasma_larmor_toroidal_deuteron_profile126)_ 3.86314374373492971e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_127___________________ (freq_plasma_larmor_toroidal_deuteron_profile127)_ 3.85522584305090755e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_128___________________ (freq_plasma_larmor_toroidal_deuteron_profile128)_ 3.84734033304262087e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_129___________________ (freq_plasma_larmor_toroidal_deuteron_profile129)_ 3.83948701535933316e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_130___________________ (freq_plasma_larmor_toroidal_deuteron_profile130)_ 3.83166569326652512e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_131___________________ (freq_plasma_larmor_toroidal_deuteron_profile131)_ 3.82387617162947282e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_132___________________ (freq_plasma_larmor_toroidal_deuteron_profile132)_ 3.81611825689701214e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_133___________________ (freq_plasma_larmor_toroidal_deuteron_profile133)_ 3.80839175708551854e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_134___________________ (freq_plasma_larmor_toroidal_deuteron_profile134)_ 3.80069648176305816e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_135___________________ (freq_plasma_larmor_toroidal_deuteron_profile135)_ 3.79303224203375131e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_136___________________ (freq_plasma_larmor_toroidal_deuteron_profile136)_ 3.78539885052231327e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_137___________________ (freq_plasma_larmor_toroidal_deuteron_profile137)_ 3.77779612135878131e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_138___________________ (freq_plasma_larmor_toroidal_deuteron_profile138)_ 3.77022387016343400e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_139___________________ (freq_plasma_larmor_toroidal_deuteron_profile139)_ 3.76268191403188109e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_140___________________ (freq_plasma_larmor_toroidal_deuteron_profile140)_ 3.75517007152033821e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_141___________________ (freq_plasma_larmor_toroidal_deuteron_profile141)_ 3.74768816263107657e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_142___________________ (freq_plasma_larmor_toroidal_deuteron_profile142)_ 3.74023600879804567e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_143___________________ (freq_plasma_larmor_toroidal_deuteron_profile143)_ 3.73281343287266791e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_144___________________ (freq_plasma_larmor_toroidal_deuteron_profile144)_ 3.72542025910979882e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_145___________________ (freq_plasma_larmor_toroidal_deuteron_profile145)_ 3.71805631315385923e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_146___________________ (freq_plasma_larmor_toroidal_deuteron_profile146)_ 3.71072142202512771e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_147___________________ (freq_plasma_larmor_toroidal_deuteron_profile147)_ 3.70341541410619691e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_148___________________ (freq_plasma_larmor_toroidal_deuteron_profile148)_ 3.69613811912858635e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_149___________________ (freq_plasma_larmor_toroidal_deuteron_profile149)_ 3.68888936815951616e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_150___________________ (freq_plasma_larmor_toroidal_deuteron_profile150)_ 3.68166899358883873e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_151___________________ (freq_plasma_larmor_toroidal_deuteron_profile151)_ 3.67447682911611125e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_152___________________ (freq_plasma_larmor_toroidal_deuteron_profile152)_ 3.66731270973783806e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_153___________________ (freq_plasma_larmor_toroidal_deuteron_profile153)_ 3.66017647173484564e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_154___________________ (freq_plasma_larmor_toroidal_deuteron_profile154)_ 3.65306795265981257e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_155___________________ (freq_plasma_larmor_toroidal_deuteron_profile155)_ 3.64598699132494107e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_156___________________ (freq_plasma_larmor_toroidal_deuteron_profile156)_ 3.63893342778977975e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_157___________________ (freq_plasma_larmor_toroidal_deuteron_profile157)_ 3.63190710334917456e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_158___________________ (freq_plasma_larmor_toroidal_deuteron_profile158)_ 3.62490786052136645e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_159___________________ (freq_plasma_larmor_toroidal_deuteron_profile159)_ 3.61793554303623289e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_160___________________ (freq_plasma_larmor_toroidal_deuteron_profile160)_ 3.61098999582364634e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_161___________________ (freq_plasma_larmor_toroidal_deuteron_profile161)_ 3.60407106500198767e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_162___________________ (freq_plasma_larmor_toroidal_deuteron_profile162)_ 3.59717859786677659e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_163___________________ (freq_plasma_larmor_toroidal_deuteron_profile163)_ 3.59031244287943766e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_164___________________ (freq_plasma_larmor_toroidal_deuteron_profile164)_ 3.58347244965619594e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_165___________________ (freq_plasma_larmor_toroidal_deuteron_profile165)_ 3.57665846895709634e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_166___________________ (freq_plasma_larmor_toroidal_deuteron_profile166)_ 3.56987035267515182e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_167___________________ (freq_plasma_larmor_toroidal_deuteron_profile167)_ 3.56310795382560566e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_168___________________ (freq_plasma_larmor_toroidal_deuteron_profile168)_ 3.55637112653533220e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_169___________________ (freq_plasma_larmor_toroidal_deuteron_profile169)_ 3.54965972603234127e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_170___________________ (freq_plasma_larmor_toroidal_deuteron_profile170)_ 3.54297360863540694e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_171___________________ (freq_plasma_larmor_toroidal_deuteron_profile171)_ 3.53631263174381927e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_172___________________ (freq_plasma_larmor_toroidal_deuteron_profile172)_ 3.52967665382724181e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_173___________________ (freq_plasma_larmor_toroidal_deuteron_profile173)_ 3.52306553441569060e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_174___________________ (freq_plasma_larmor_toroidal_deuteron_profile174)_ 3.51647913408961892e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_175___________________ (freq_plasma_larmor_toroidal_deuteron_profile175)_ 3.50991731447011977e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_176___________________ (freq_plasma_larmor_toroidal_deuteron_profile176)_ 3.50337993820923343e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_177___________________ (freq_plasma_larmor_toroidal_deuteron_profile177)_ 3.49686686898036376e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_178___________________ (freq_plasma_larmor_toroidal_deuteron_profile178)_ 3.49037797146880180e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_179___________________ (freq_plasma_larmor_toroidal_deuteron_profile179)_ 3.48391311136235818e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_180___________________ (freq_plasma_larmor_toroidal_deuteron_profile180)_ 3.47747215534209162e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_181___________________ (freq_plasma_larmor_toroidal_deuteron_profile181)_ 3.47105497107314467e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_182___________________ (freq_plasma_larmor_toroidal_deuteron_profile182)_ 3.46466142719568461e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_183___________________ (freq_plasma_larmor_toroidal_deuteron_profile183)_ 3.45829139331593513e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_184___________________ (freq_plasma_larmor_toroidal_deuteron_profile184)_ 3.45194473999731615e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_185___________________ (freq_plasma_larmor_toroidal_deuteron_profile185)_ 3.44562133875167146e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_186___________________ (freq_plasma_larmor_toroidal_deuteron_profile186)_ 3.43932106203060374e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_187___________________ (freq_plasma_larmor_toroidal_deuteron_profile187)_ 3.43304378321689591e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_188___________________ (freq_plasma_larmor_toroidal_deuteron_profile188)_ 3.42678937661602721e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_189___________________ (freq_plasma_larmor_toroidal_deuteron_profile189)_ 3.42055771744778529e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_190___________________ (freq_plasma_larmor_toroidal_deuteron_profile190)_ 3.41434868183796927e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_191___________________ (freq_plasma_larmor_toroidal_deuteron_profile191)_ 3.40816214681017846e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_192___________________ (freq_plasma_larmor_toroidal_deuteron_profile192)_ 3.40199799027769417e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_193___________________ (freq_plasma_larmor_toroidal_deuteron_profile193)_ 3.39585609103545249e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_194___________________ (freq_plasma_larmor_toroidal_deuteron_profile194)_ 3.38973632875209525e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_195___________________ (freq_plasma_larmor_toroidal_deuteron_profile195)_ 3.38363858396211043e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_196___________________ (freq_plasma_larmor_toroidal_deuteron_profile196)_ 3.37756273805806637e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_197___________________ (freq_plasma_larmor_toroidal_deuteron_profile197)_ 3.37150867328291312e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_198___________________ (freq_plasma_larmor_toroidal_deuteron_profile198)_ 3.36547627272237912e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_199___________________ (freq_plasma_larmor_toroidal_deuteron_profile199)_ 3.35946542029744163e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_200___________________ (freq_plasma_larmor_toroidal_deuteron_profile200)_ 3.35347600075688586e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_201___________________ (freq_plasma_larmor_toroidal_deuteron_profile201)_ 3.34750789966993630e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_202___________________ (freq_plasma_larmor_toroidal_deuteron_profile202)_ 3.34156100341896825e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_203___________________ (freq_plasma_larmor_toroidal_deuteron_profile203)_ 3.33563519919229820e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_204___________________ (freq_plasma_larmor_toroidal_deuteron_profile204)_ 3.32973037497705296e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_205___________________ (freq_plasma_larmor_toroidal_deuteron_profile205)_ 3.32384641955210753e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_206___________________ (freq_plasma_larmor_toroidal_deuteron_profile206)_ 3.31798322248110324e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_207___________________ (freq_plasma_larmor_toroidal_deuteron_profile207)_ 3.31214067410554178e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_208___________________ (freq_plasma_larmor_toroidal_deuteron_profile208)_ 3.30631866553794593e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_209___________________ (freq_plasma_larmor_toroidal_deuteron_profile209)_ 3.30051708865509294e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_210___________________ (freq_plasma_larmor_toroidal_deuteron_profile210)_ 3.29473583609132469e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_211___________________ (freq_plasma_larmor_toroidal_deuteron_profile211)_ 3.28897480123192407e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_212___________________ (freq_plasma_larmor_toroidal_deuteron_profile212)_ 3.28323387820655927e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_213___________________ (freq_plasma_larmor_toroidal_deuteron_profile213)_ 3.27751296188279688e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_214___________________ (freq_plasma_larmor_toroidal_deuteron_profile214)_ 3.27181194785969220e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_215___________________ (freq_plasma_larmor_toroidal_deuteron_profile215)_ 3.26613073246142976e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_216___________________ (freq_plasma_larmor_toroidal_deuteron_profile216)_ 3.26046921273104027e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_217___________________ (freq_plasma_larmor_toroidal_deuteron_profile217)_ 3.25482728642418645e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_218___________________ (freq_plasma_larmor_toroidal_deuteron_profile218)_ 3.24920485200300068e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_219___________________ (freq_plasma_larmor_toroidal_deuteron_profile219)_ 3.24360180863000080e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_220___________________ (freq_plasma_larmor_toroidal_deuteron_profile220)_ 3.23801805616205446e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_221___________________ (freq_plasma_larmor_toroidal_deuteron_profile221)_ 3.23245349514441863e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_222___________________ (freq_plasma_larmor_toroidal_deuteron_profile222)_ 3.22690802680483311e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_223___________________ (freq_plasma_larmor_toroidal_deuteron_profile223)_ 3.22138155304767489e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_224___________________ (freq_plasma_larmor_toroidal_deuteron_profile224)_ 3.21587397644817494e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_225___________________ (freq_plasma_larmor_toroidal_deuteron_profile225)_ 3.21038520024669245e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_226___________________ (freq_plasma_larmor_toroidal_deuteron_profile226)_ 3.20491512834305242e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_227___________________ (freq_plasma_larmor_toroidal_deuteron_profile227)_ 3.19946366529092975e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_228___________________ (freq_plasma_larmor_toroidal_deuteron_profile228)_ 3.19403071629230268e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_229___________________ (freq_plasma_larmor_toroidal_deuteron_profile229)_ 3.18861618719196022e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_230___________________ (freq_plasma_larmor_toroidal_deuteron_profile230)_ 3.18321998447205536e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_231___________________ (freq_plasma_larmor_toroidal_deuteron_profile231)_ 3.17784201524672620e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_232___________________ (freq_plasma_larmor_toroidal_deuteron_profile232)_ 3.17248218725676723e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_233___________________ (freq_plasma_larmor_toroidal_deuteron_profile233)_ 3.16714040886435024e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_234___________________ (freq_plasma_larmor_toroidal_deuteron_profile234)_ 3.16181658904780187e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_235___________________ (freq_plasma_larmor_toroidal_deuteron_profile235)_ 3.15651063739643767e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_236___________________ (freq_plasma_larmor_toroidal_deuteron_profile236)_ 3.15122246410544068e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_237___________________ (freq_plasma_larmor_toroidal_deuteron_profile237)_ 3.14595197997079268e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_238___________________ (freq_plasma_larmor_toroidal_deuteron_profile238)_ 3.14069909638426714e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_239___________________ (freq_plasma_larmor_toroidal_deuteron_profile239)_ 3.13546372532844990e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_240___________________ (freq_plasma_larmor_toroidal_deuteron_profile240)_ 3.13024577937183790e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_241___________________ (freq_plasma_larmor_toroidal_deuteron_profile241)_ 3.12504517166395970e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_242___________________ (freq_plasma_larmor_toroidal_deuteron_profile242)_ 3.11986181593056396e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_243___________________ (freq_plasma_larmor_toroidal_deuteron_profile243)_ 3.11469562646884769e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_244___________________ (freq_plasma_larmor_toroidal_deuteron_profile244)_ 3.10954651814272963e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_245___________________ (freq_plasma_larmor_toroidal_deuteron_profile245)_ 3.10441440637817644e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_246___________________ (freq_plasma_larmor_toroidal_deuteron_profile246)_ 3.09929920715857223e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_247___________________ (freq_plasma_larmor_toroidal_deuteron_profile247)_ 3.09420083702013083e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_248___________________ (freq_plasma_larmor_toroidal_deuteron_profile248)_ 3.08911921304735914e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_249___________________ (freq_plasma_larmor_toroidal_deuteron_profile249)_ 3.08405425286856368e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_250___________________ (freq_plasma_larmor_toroidal_deuteron_profile250)_ 3.07900587465139553e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_251___________________ (freq_plasma_larmor_toroidal_deuteron_profile251)_ 3.07397399709844254e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_252___________________ (freq_plasma_larmor_toroidal_deuteron_profile252)_ 3.06895853944287337e+07 
