# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g2126af5da" 
DT_fusion_rate_at_point_245______________________________________________ fusrat_plasma_dt_profile245____ 5.58506100831793024e+17 
DT_fusion_rate_at_point_246______________________________________________ fusrat_plasma_dt_profile246____ 5.54818647584598208e+17 
DT_fusion_rate_at_point_247______________________________________________ fusrat_plasma_dt_profile247____ 5.51126517943650880e+17 
DT_fusion_rate_at_point_248______________________________________________ fusrat_plasma_dt_profile248____ 5.47429890917496128e+17 
DT_fusion_rate_at_point_249______________________________________________ fusrat_plasma_dt_profile249____ 5.43728947239500864e+17 
DT_fusion_rate_at_point_250______________________________________________ fusrat_plasma_dt_profile250____ 5.40023869373282816e+17 
DT_fusion_rate_at_point_251______________________________________________ fusrat_plasma_dt_profile251____ 5.36314841517791872e+17 
DT_fusion_rate_at_point_252______________________________________________ fusrat_plasma_dt_profile252____ 5.32602049612052864e+17 
DT_fusion_rate_at_point_253______________________________________________ fusrat_plasma_dt_profile253____ 5.28885681339536256e+17 
DT_fusion_rate_at_point_254______________________________________________ fusrat_plasma_dt_profile254____ 5.25165926132160000e+17 
DT_fusion_rate_at_point_255______________________________________________ fusrat_plasma_dt_profile255____ 5.21442975173895424e+17 
DT_fusion_rate_at_point_256______________________________________________ fusrat_plasma_dt_profile256____ 5.17717021403966400e+17 
DT_fusion_rate_at_point_257______________________________________________ fusrat_plasma_dt_profile257____ 5.13988259519633408e+17 
DT_fusion_rate_at_point_258______________________________________________ fusrat_plasma_dt_profile258____ 5.10256885978538816e+17 
DT_fusion_rate_at_point_259______________________________________________ fusrat_plasma_dt_profile259____ 5.06523099000601024e+17 
DT_fusion_rate_at_point_260______________________________________________ fusrat_plasma_dt_profile260____ 5.02787098569446848e+17 
DT_fusion_rate_at_point_261______________________________________________ fusrat_plasma_dt_profile261____ 4.99049086433353792e+17 
DT_fusion_rate_at_point_262______________________________________________ fusrat_plasma_dt_profile262____ 4.95309266105703744e+17 
DT_fusion_rate_at_point_263______________________________________________ fusrat_plasma_dt_profile263____ 4.91567842864911232e+17 
DT_fusion_rate_at_point_264______________________________________________ fusrat_plasma_dt_profile264____ 4.87825023753825472e+17 
DT_fusion_rate_at_point_265______________________________________________ fusrat_plasma_dt_profile265____ 4.84081017578579072e+17 
DT_fusion_rate_at_point_266______________________________________________ fusrat_plasma_dt_profile266____ 4.80336034906873856e+17 
DT_fusion_rate_at_point_267______________________________________________ fusrat_plasma_dt_profile267____ 4.76590288065672448e+17 
DT_fusion_rate_at_point_268______________________________________________ fusrat_plasma_dt_profile268____ 4.72843991138297088e+17 
DT_fusion_rate_at_point_269______________________________________________ fusrat_plasma_dt_profile269____ 4.69097359960891200e+17 
DT_fusion_rate_at_point_270______________________________________________ fusrat_plasma_dt_profile270____ 4.65350612118257856e+17 
DT_fusion_rate_at_point_271______________________________________________ fusrat_plasma_dt_profile271____ 4.61603966939013440e+17 
DT_fusion_rate_at_point_272______________________________________________ fusrat_plasma_dt_profile272____ 4.57857645490082176e+17 
DT_fusion_rate_at_point_273______________________________________________ fusrat_plasma_dt_profile273____ 4.54111870570474112e+17 
DT_fusion_rate_at_point_274______________________________________________ fusrat_plasma_dt_profile274____ 4.50366866704349376e+17 
DT_fusion_rate_at_point_275______________________________________________ fusrat_plasma_dt_profile275____ 4.46622860133335808e+17 
DT_fusion_rate_at_point_276______________________________________________ fusrat_plasma_dt_profile276____ 4.42880078808082624e+17 
DT_fusion_rate_at_point_277______________________________________________ fusrat_plasma_dt_profile277____ 4.39138752379033472e+17 
DT_fusion_rate_at_point_278______________________________________________ fusrat_plasma_dt_profile278____ 4.35399112186388096e+17 
DT_fusion_rate_at_point_279______________________________________________ fusrat_plasma_dt_profile279____ 4.31661391249234432e+17 
DT_fusion_rate_at_point_280______________________________________________ fusrat_plasma_dt_profile280____ 4.27925824253835008e+17 
DT_fusion_rate_at_point_281______________________________________________ fusrat_plasma_dt_profile281____ 4.24192647541033024e+17 
DT_fusion_rate_at_point_282______________________________________________ fusrat_plasma_dt_profile282____ 4.20462099092766336e+17 
DT_fusion_rate_at_point_283______________________________________________ fusrat_plasma_dt_profile283____ 4.16734418517657728e+17 
DT_fusion_rate_at_point_284______________________________________________ fusrat_plasma_dt_profile284____ 4.13009847035662144e+17 
DT_fusion_rate_at_point_285______________________________________________ fusrat_plasma_dt_profile285____ 4.09288627461753408e+17 
DT_fusion_rate_at_point_286______________________________________________ fusrat_plasma_dt_profile286____ 4.05571004188606080e+17 
DT_fusion_rate_at_point_287______________________________________________ fusrat_plasma_dt_profile287____ 4.01857223168275392e+17 
DT_fusion_rate_at_point_288______________________________________________ fusrat_plasma_dt_profile288____ 3.98147531892827712e+17 
DT_fusion_rate_at_point_289______________________________________________ fusrat_plasma_dt_profile289____ 3.94442179373914560e+17 
DT_fusion_rate_at_point_290______________________________________________ fusrat_plasma_dt_profile290____ 3.90741416121245184e+17 
DT_fusion_rate_at_point_291______________________________________________ fusrat_plasma_dt_profile291____ 3.87045494119961920e+17 
DT_fusion_rate_at_point_292______________________________________________ fusrat_plasma_dt_profile292____ 3.83354666806856704e+17 
DT_fusion_rate_at_point_293______________________________________________ fusrat_plasma_dt_profile293____ 3.79669189045439040e+17 
DT_fusion_rate_at_point_294______________________________________________ fusrat_plasma_dt_profile294____ 3.75989317099801920e+17 
DT_fusion_rate_at_point_295______________________________________________ fusrat_plasma_dt_profile295____ 3.72315308607277952e+17 
DT_fusion_rate_at_point_296______________________________________________ fusrat_plasma_dt_profile296____ 3.68647422549853952e+17 
DT_fusion_rate_at_point_297______________________________________________ fusrat_plasma_dt_profile297____ 3.64985919224316864e+17 
DT_fusion_rate_at_point_298______________________________________________ fusrat_plasma_dt_profile298____ 3.61331060211101696e+17 
DT_fusion_rate_at_point_299______________________________________________ fusrat_plasma_dt_profile299____ 3.57683108341835072e+17 
DT_fusion_rate_at_point_300______________________________________________ fusrat_plasma_dt_profile300____ 3.54042327665518336e+17 
DT_fusion_rate_at_point_301______________________________________________ fusrat_plasma_dt_profile301____ 3.50408983413352896e+17 
DT_fusion_rate_at_point_302______________________________________________ fusrat_plasma_dt_profile302____ 3.46783341962166400e+17 
DT_fusion_rate_at_point_303______________________________________________ fusrat_plasma_dt_profile303____ 3.43165670796415616e+17 
DT_fusion_rate_at_point_304______________________________________________ fusrat_plasma_dt_profile304____ 3.39556238468749888e+17 
DT_fusion_rate_at_point_305______________________________________________ fusrat_plasma_dt_profile305____ 3.35955314559100352e+17 
DT_fusion_rate_at_point_306______________________________________________ fusrat_plasma_dt_profile306____ 3.32363169632275008e+17 
DT_fusion_rate_at_point_307______________________________________________ fusrat_plasma_dt_profile307____ 3.28780075194034496e+17 
DT_fusion_rate_at_point_308______________________________________________ fusrat_plasma_dt_profile308____ 3.25206303645622464e+17 
DT_fusion_rate_at_point_309______________________________________________ fusrat_plasma_dt_profile309____ 3.21642128236733952e+17 
DT_fusion_rate_at_point_310______________________________________________ fusrat_plasma_dt_profile310____ 3.18087823016887872e+17 
DT_fusion_rate_at_point_311______________________________________________ fusrat_plasma_dt_profile311____ 3.14543662785189056e+17 
DT_fusion_rate_at_point_312______________________________________________ fusrat_plasma_dt_profile312____ 3.11009923038453824e+17 
DT_fusion_rate_at_point_313______________________________________________ fusrat_plasma_dt_profile313____ 3.07486879917680512e+17 
DT_fusion_rate_at_point_314______________________________________________ fusrat_plasma_dt_profile314____ 3.03974810152838720e+17 
DT_fusion_rate_at_point_315______________________________________________ fusrat_plasma_dt_profile315____ 3.00473991005964160e+17 
DT_fusion_rate_at_point_316______________________________________________ fusrat_plasma_dt_profile316____ 2.96984700212532608e+17 
DT_fusion_rate_at_point_317______________________________________________ fusrat_plasma_dt_profile317____ 2.93507215921096000e+17 
DT_fusion_rate_at_point_318______________________________________________ fusrat_plasma_dt_profile318____ 2.90041816631168064e+17 
DT_fusion_rate_at_point_319______________________________________________ fusrat_plasma_dt_profile319____ 2.86588781129337440e+17 
DT_fusion_rate_at_point_320______________________________________________ fusrat_plasma_dt_profile320____ 2.83148388423587232e+17 
DT_fusion_rate_at_point_321______________________________________________ fusrat_plasma_dt_profile321____ 2.79720917675824992e+17 
DT_fusion_rate_at_point_322______________________________________________ fusrat_plasma_dt_profile322____ 2.76306648132581472e+17 
DT_fusion_rate_at_point_323______________________________________________ fusrat_plasma_dt_profile323____ 2.72905859053894848e+17 
DT_fusion_rate_at_point_324______________________________________________ fusrat_plasma_dt_profile324____ 2.69518829640347328e+17 
DT_fusion_rate_at_point_325______________________________________________ fusrat_plasma_dt_profile325____ 2.66145838958255200e+17 
DT_fusion_rate_at_point_326______________________________________________ fusrat_plasma_dt_profile326____ 2.62787165863001632e+17 
DT_fusion_rate_at_point_327______________________________________________ fusrat_plasma_dt_profile327____ 2.59443088920506432e+17 
DT_fusion_rate_at_point_328______________________________________________ fusrat_plasma_dt_profile328____ 2.56113886326825184e+17 
DT_fusion_rate_at_point_329______________________________________________ fusrat_plasma_dt_profile329____ 2.52799835825878784e+17 
DT_fusion_rate_at_point_330______________________________________________ fusrat_plasma_dt_profile330____ 2.49501214625306880e+17 
DT_fusion_rate_at_point_331______________________________________________ fusrat_plasma_dt_profile331____ 2.46218299310449472e+17 
DT_fusion_rate_at_point_332______________________________________________ fusrat_plasma_dt_profile332____ 2.42951365756459232e+17 
DT_fusion_rate_at_point_333______________________________________________ fusrat_plasma_dt_profile333____ 2.39700689038546016e+17 
DT_fusion_rate_at_point_334______________________________________________ fusrat_plasma_dt_profile334____ 2.36466543340364576e+17 
DT_fusion_rate_at_point_335______________________________________________ fusrat_plasma_dt_profile335____ 2.33249201860549472e+17 
DT_fusion_rate_at_point_336______________________________________________ fusrat_plasma_dt_profile336____ 2.30048936717417440e+17 
DT_fusion_rate_at_point_337______________________________________________ fusrat_plasma_dt_profile337____ 2.26866018851838336e+17 
DT_fusion_rate_at_point_338______________________________________________ fusrat_plasma_dt_profile338____ 2.23700717928306816e+17 
DT_fusion_rate_at_point_339______________________________________________ fusrat_plasma_dt_profile339____ 2.20553302234217856e+17 
DT_fusion_rate_at_point_340______________________________________________ fusrat_plasma_dt_profile340____ 2.17424038577386592e+17 
DT_fusion_rate_at_point_341______________________________________________ fusrat_plasma_dt_profile341____ 2.14313192181817344e+17 
DT_fusion_rate_at_point_342______________________________________________ fusrat_plasma_dt_profile342____ 2.11221026581770272e+17 
DT_fusion_rate_at_point_343______________________________________________ fusrat_plasma_dt_profile343____ 2.08147803514142432e+17 
DT_fusion_rate_at_point_344______________________________________________ fusrat_plasma_dt_profile344____ 2.05093782809201472e+17 
DT_fusion_rate_at_point_345______________________________________________ fusrat_plasma_dt_profile345____ 2.02059222279716896e+17 
DT_fusion_rate_at_point_346______________________________________________ fusrat_plasma_dt_profile346____ 1.99044377608523040e+17 
DT_fusion_rate_at_point_347______________________________________________ fusrat_plasma_dt_profile347____ 1.96049502234556640e+17 
DT_fusion_rate_at_point_348______________________________________________ fusrat_plasma_dt_profile348____ 1.93074847237429216e+17 
DT_fusion_rate_at_point_349______________________________________________ fusrat_plasma_dt_profile349____ 1.90120661220575328e+17 
DT_fusion_rate_at_point_350______________________________________________ fusrat_plasma_dt_profile350____ 1.87187190193035776e+17 
DT_fusion_rate_at_point_351______________________________________________ fusrat_plasma_dt_profile351____ 1.84274677449943712e+17 
DT_fusion_rate_at_point_352______________________________________________ fusrat_plasma_dt_profile352____ 1.81383363451767360e+17 
DT_fusion_rate_at_point_353______________________________________________ fusrat_plasma_dt_profile353____ 1.78513485702381632e+17 
DT_fusion_rate_at_point_354______________________________________________ fusrat_plasma_dt_profile354____ 1.75665278626049376e+17 
DT_fusion_rate_at_point_355______________________________________________ fusrat_plasma_dt_profile355____ 1.72838973443374240e+17 
DT_fusion_rate_at_point_356______________________________________________ fusrat_plasma_dt_profile356____ 1.70034798046321312e+17 
DT_fusion_rate_at_point_357______________________________________________ fusrat_plasma_dt_profile357____ 1.67252976872383136e+17 
DT_fusion_rate_at_point_358______________________________________________ fusrat_plasma_dt_profile358____ 1.64493730777983200e+17 
DT_fusion_rate_at_point_359______________________________________________ fusrat_plasma_dt_profile359____ 1.61757276911214208e+17 
DT_fusion_rate_at_point_360______________________________________________ fusrat_plasma_dt_profile360____ 1.59043828584010240e+17 
DT_fusion_rate_at_point_361______________________________________________ fusrat_plasma_dt_profile361____ 1.56353595143854848e+17 
DT_fusion_rate_at_point_362______________________________________________ fusrat_plasma_dt_profile362____ 1.53686781845138560e+17 
DT_fusion_rate_at_point_363______________________________________________ fusrat_plasma_dt_profile363____ 1.51043589720277088e+17 
DT_fusion_rate_at_point_364______________________________________________ fusrat_plasma_dt_profile364____ 1.48424215450711136e+17 
DT_fusion_rate_at_point_365______________________________________________ fusrat_plasma_dt_profile365____ 1.45828851237907904e+17 
DT_fusion_rate_at_point_366______________________________________________ fusrat_plasma_dt_profile366____ 1.43257684674501504e+17 
DT_fusion_rate_at_point_367______________________________________________ fusrat_plasma_dt_profile367____ 1.40710898615693808e+17 
DT_fusion_rate_at_point_368______________________________________________ fusrat_plasma_dt_profile368____ 1.38188671051065760e+17 
DT_fusion_rate_at_point_369______________________________________________ fusrat_plasma_dt_profile369____ 1.35691174976934384e+17 
DT_fusion_rate_at_point_370______________________________________________ fusrat_plasma_dt_profile370____ 1.33218578269407872e+17 
DT_fusion_rate_at_point_371______________________________________________ fusrat_plasma_dt_profile371____ 1.30771043558290704e+17 
DT_fusion_rate_at_point_372______________________________________________ fusrat_plasma_dt_profile372____ 1.28348728101994048e+17 
DT_fusion_rate_at_point_373______________________________________________ fusrat_plasma_dt_profile373____ 1.25951783663619168e+17 
DT_fusion_rate_at_point_374______________________________________________ fusrat_plasma_dt_profile374____ 1.23580356388372256e+17 
DT_fusion_rate_at_point_375______________________________________________ fusrat_plasma_dt_profile375____ 1.21234586682490496e+17 
DT_fusion_rate_at_point_376______________________________________________ fusrat_plasma_dt_profile376____ 1.18914609093849616e+17 
DT_fusion_rate_at_point_377______________________________________________ fusrat_plasma_dt_profile377____ 1.16620552194432240e+17 
DT_fusion_rate_at_point_378______________________________________________ fusrat_plasma_dt_profile378____ 1.14352538464846576e+17 
DT_fusion_rate_at_point_379______________________________________________ fusrat_plasma_dt_profile379____ 1.12110684181075648e+17 
DT_fusion_rate_at_point_380______________________________________________ fusrat_plasma_dt_profile380____ 1.09895099303654064e+17 
DT_fusion_rate_at_point_381______________________________________________ fusrat_plasma_dt_profile381____ 1.07705887369464848e+17 
DT_fusion_rate_at_point_382______________________________________________ fusrat_plasma_dt_profile382____ 1.05543145386356640e+17 
DT_fusion_rate_at_point_383______________________________________________ fusrat_plasma_dt_profile383____ 1.03406963730780064e+17 
DT_fusion_rate_at_point_384______________________________________________ fusrat_plasma_dt_profile384____ 1.01297426048650560e+17 
DT_fusion_rate_at_point_385______________________________________________ fusrat_plasma_dt_profile385____ 9.92146091596457760e+16 
DT_fusion_rate_at_point_386______________________________________________ fusrat_plasma_dt_profile386____ 9.71585829651425600e+16 
DT_fusion_rate_at_point_387______________________________________________ fusrat_plasma_dt_profile387____ 9.51294103600109440e+16 
DT_fusion_rate_at_point_388______________________________________________ fusrat_plasma_dt_profile388____ 9.31271471484750400e+16 
DT_fusion_rate_at_point_389______________________________________________ fusrat_plasma_dt_profile389____ 9.11518419642604800e+16 
DT_fusion_rate_at_point_390______________________________________________ fusrat_plasma_dt_profile390____ 8.92035361952398400e+16 
DT_fusion_rate_at_point_391______________________________________________ fusrat_plasma_dt_profile391____ 8.72822639127997280e+16 
DT_fusion_rate_at_point_392______________________________________________ fusrat_plasma_dt_profile392____ 8.53880518061431680e+16 
DT_fusion_rate_at_point_393______________________________________________ fusrat_plasma_dt_profile393____ 8.35209191217508320e+16 
DT_fusion_rate_at_point_394______________________________________________ fusrat_plasma_dt_profile394____ 8.16808776082160160e+16 
DT_fusion_rate_at_point_395______________________________________________ fusrat_plasma_dt_profile395____ 7.98679314666755680e+16 
DT_fusion_rate_at_point_396______________________________________________ fusrat_plasma_dt_profile396____ 7.80820773070536480e+16 
DT_fusion_rate_at_point_397______________________________________________ fusrat_plasma_dt_profile397____ 7.63233041103346560e+16 
DT_fusion_rate_at_point_398______________________________________________ fusrat_plasma_dt_profile398____ 7.45915931970854880e+16 
DT_fusion_rate_at_point_399______________________________________________ fusrat_plasma_dt_profile399____ 7.28869182024368800e+16 
DT_fusion_rate_at_point_400______________________________________________ fusrat_plasma_dt_profile400____ 7.12092450577402640e+16 
DT_fusion_rate_at_point_401______________________________________________ fusrat_plasma_dt_profile401____ 6.95585319791120720e+16 
DT_fusion_rate_at_point_402______________________________________________ fusrat_plasma_dt_profile402____ 6.79347294630692960e+16 
DT_fusion_rate_at_point_403______________________________________________ fusrat_plasma_dt_profile403____ 6.63377802894706960e+16 
DT_fusion_rate_at_point_404______________________________________________ fusrat_plasma_dt_profile404____ 6.47676195319578160e+16 
DT_fusion_rate_at_point_405______________________________________________ fusrat_plasma_dt_profile405____ 6.32241745761075360e+16 
DT_fusion_rate_at_point_406______________________________________________ fusrat_plasma_dt_profile406____ 6.17073651454859600e+16 
DT_fusion_rate_at_point_407______________________________________________ fusrat_plasma_dt_profile407____ 6.02171033358050320e+16 
DT_fusion_rate_at_point_408______________________________________________ fusrat_plasma_dt_profile408____ 5.87532936573704960e+16 
DT_fusion_rate_at_point_409______________________________________________ fusrat_plasma_dt_profile409____ 5.73158330860185760e+16 
DT_fusion_rate_at_point_410______________________________________________ fusrat_plasma_dt_profile410____ 5.59046111227221280e+16 
DT_fusion_rate_at_point_411______________________________________________ fusrat_plasma_dt_profile411____ 5.45195098620605120e+16 
DT_fusion_rate_at_point_412______________________________________________ fusrat_plasma_dt_profile412____ 5.31604040697342640e+16 
DT_fusion_rate_at_point_413______________________________________________ fusrat_plasma_dt_profile413____ 5.18271612693127280e+16 
DT_fusion_rate_at_point_414______________________________________________ fusrat_plasma_dt_profile414____ 5.05196418383995360e+16 
DT_fusion_rate_at_point_415______________________________________________ fusrat_plasma_dt_profile415____ 4.92376991144053360e+16 
DT_fusion_rate_at_point_416______________________________________________ fusrat_plasma_dt_profile416____ 4.79811795101160640e+16 
DT_fusion_rate_at_point_417______________________________________________ fusrat_plasma_dt_profile417____ 4.67499226392559440e+16 
DT_fusion_rate_at_point_418______________________________________________ fusrat_plasma_dt_profile418____ 4.55437614522442880e+16 
DT_fusion_rate_at_point_419______________________________________________ fusrat_plasma_dt_profile419____ 4.43625223823612800e+16 
DT_fusion_rate_at_point_420______________________________________________ fusrat_plasma_dt_profile420____ 4.32060255025435760e+16 
DT_fusion_rate_at_point_421______________________________________________ fusrat_plasma_dt_profile421____ 4.20740846930525760e+16 
DT_fusion_rate_at_point_422______________________________________________ fusrat_plasma_dt_profile422____ 4.09665078202712160e+16 
DT_fusion_rate_at_point_423______________________________________________ fusrat_plasma_dt_profile423____ 3.98830969269172560e+16 
DT_fusion_rate_at_point_424______________________________________________ fusrat_plasma_dt_profile424____ 3.88236484339822560e+16 
DT_fusion_rate_at_point_425______________________________________________ fusrat_plasma_dt_profile425____ 3.77879533547524720e+16 
DT_fusion_rate_at_point_426______________________________________________ fusrat_plasma_dt_profile426____ 3.67757975213019680e+16 
DT_fusion_rate_at_point_427______________________________________________ fusrat_plasma_dt_profile427____ 3.57869618239130800e+16 
DT_fusion_rate_at_point_428______________________________________________ fusrat_plasma_dt_profile428____ 3.48212224639356040e+16 
DT_fusion_rate_at_point_429______________________________________________ fusrat_plasma_dt_profile429____ 3.38783512206812360e+16 
DT_fusion_rate_at_point_430______________________________________________ fusrat_plasma_dt_profile430____ 3.29581157330405400e+16 
DT_fusion_rate_at_point_431______________________________________________ fusrat_plasma_dt_profile431____ 3.20602797966234960e+16 
DT_fusion_rate_at_point_432______________________________________________ fusrat_plasma_dt_profile432____ 3.11846036773627640e+16 
DT_fusion_rate_at_point_433______________________________________________ fusrat_plasma_dt_profile433____ 3.03308444426763880e+16 
DT_fusion_rate_at_point_434______________________________________________ fusrat_plasma_dt_profile434____ 2.94987563114884720e+16 
DT_fusion_rate_at_point_435______________________________________________ fusrat_plasma_dt_profile435____ 2.86880910246349280e+16 
DT_fusion_rate_at_point_436______________________________________________ fusrat_plasma_dt_profile436____ 2.78985982374705800e+16 
DT_fusion_rate_at_point_437______________________________________________ fusrat_plasma_dt_profile437____ 2.71300259368289600e+16 
DT_fusion_rate_at_point_438______________________________________________ fusrat_plasma_dt_profile438____ 2.63821208849093400e+16 
DT_fusion_rate_at_point_439______________________________________________ fusrat_plasma_dt_profile439____ 2.56546290931602400e+16 
DT_fusion_rate_at_point_440______________________________________________ fusrat_plasma_dt_profile440____ 2.49472963298528000e+16 
DT_fusion_rate_at_point_441______________________________________________ fusrat_plasma_dt_profile441____ 2.42598686657869040e+16 
DT_fusion_rate_at_point_442______________________________________________ fusrat_plasma_dt_profile442____ 2.35920930635095840e+16 
DT_fusion_rate_at_point_443______________________________________________ fusrat_plasma_dt_profile443____ 2.29437180165763360e+16 
DT_fusion_rate_at_point_444______________________________________________ fusrat_plasma_dt_profile444____ 2.23144942468345240e+16 
DT_fusion_rate_at_point_445______________________________________________ fusrat_plasma_dt_profile445____ 2.17041754695158560e+16 
DT_fusion_rate_at_point_446______________________________________________ fusrat_plasma_dt_profile446____ 2.11125192382247560e+16 
DT_fusion_rate_at_point_447______________________________________________ fusrat_plasma_dt_profile447____ 2.05392878848379240e+16 
DT_fusion_rate_at_point_448______________________________________________ fusrat_plasma_dt_profile448____ 1.99842495731063280e+16 
DT_fusion_rate_at_point_449______________________________________________ fusrat_plasma_dt_profile449____ 1.94471794896570040e+16 
DT_fusion_rate_at_point_450______________________________________________ fusrat_plasma_dt_profile450____ 1.89278612025441400e+16 
DT_fusion_rate_at_point_451______________________________________________ fusrat_plasma_dt_profile451____ 1.84260882260713880e+16 
DT_fusion_rate_at_point_452______________________________________________ fusrat_plasma_dt_profile452____ 1.79416658421524280e+16 
DT_fusion_rate_at_point_453______________________________________________ fusrat_plasma_dt_profile453____ 1.74744132442345000e+16 
DT_fusion_rate_at_point_454______________________________________________ fusrat_plasma_dt_profile454____ 1.70241660916534860e+16 
DT_fusion_rate_at_point_455______________________________________________ fusrat_plasma_dt_profile455____ 1.65907795930877500e+16 
DT_fusion_rate_at_point_456______________________________________________ fusrat_plasma_dt_profile456____ 1.61741322820304200e+16 
DT_fusion_rate_at_point_457______________________________________________ fusrat_plasma_dt_profile457____ 1.57741307121440200e+16 
DT_fusion_rate_at_point_458______________________________________________ fusrat_plasma_dt_profile458____ 1.53907153979878340e+16 
DT_fusion_rate_at_point_459______________________________________________ fusrat_plasma_dt_profile459____ 1.50238684774016160e+16 
DT_fusion_rate_at_point_460______________________________________________ fusrat_plasma_dt_profile460____ 1.46736238121550700e+16 
DT_fusion_rate_at_point_461______________________________________________ fusrat_plasma_dt_profile461____ 1.43400806406336300e+16 
DT_fusion_rate_at_point_462______________________________________________ fusrat_plasma_dt_profile462____ 1.40234225813339380e+16 
DT_fusion_rate_at_point_463______________________________________________ fusrat_plasma_dt_profile463____ 1.37239450292517120e+16 
DT_fusion_rate_at_point_464______________________________________________ fusrat_plasma_dt_profile464____ 1.34420963888084100e+16 
DT_fusion_rate_at_point_465______________________________________________ fusrat_plasma_dt_profile465____ 1.31785436010171780e+16 
DT_fusion_rate_at_point_466______________________________________________ fusrat_plasma_dt_profile466____ 1.29342839986042820e+16 
DT_fusion_rate_at_point_467______________________________________________ fusrat_plasma_dt_profile467____ 1.27108561531439040e+16 
DT_fusion_rate_at_point_468______________________________________________ fusrat_plasma_dt_profile468____ 1.25108013003559600e+16 
DT_fusion_rate_at_point_469______________________________________________ fusrat_plasma_dt_profile469____ 1.23389737519927460e+16 
DT_fusion_rate_at_point_470______________________________________________ fusrat_plasma_dt_profile470____ 1.22106662867187720e+16 
DT_fusion_rate_at_point_471______________________________________________ fusrat_plasma_dt_profile471____ 1.05894583072562820e+16 
DT_fusion_rate_at_point_472______________________________________________ fusrat_plasma_dt_profile472____ 9.12921825967199200e+15 
DT_fusion_rate_at_point_473______________________________________________ fusrat_plasma_dt_profile473____ 7.82030499571620800e+15 
DT_fusion_rate_at_point_474______________________________________________ fusrat_plasma_dt_profile474____ 6.65312111774512500e+15 
DT_fusion_rate_at_point_475______________________________________________ fusrat_plasma_dt_profile475____ 5.61814345588430100e+15 
DT_fusion_rate_at_point_476______________________________________________ fusrat_plasma_dt_profile476____ 4.70595440519578800e+15 
DT_fusion_rate_at_point_477______________________________________________ fusrat_plasma_dt_profile477____ 3.90727390194069700e+15 
DT_fusion_rate_at_point_478______________________________________________ fusrat_plasma_dt_profile478____ 3.21299179573523450e+15 
DT_fusion_rate_at_point_479______________________________________________ fusrat_plasma_dt_profile479____ 2.61420035564685600e+15 
DT_fusion_rate_at_point_480______________________________________________ fusrat_plasma_dt_profile480____ 2.10222663429407650e+15 
DT_fusion_rate_at_point_481______________________________________________ fusrat_plasma_dt_profile481____ 1.66866440610497200e+15 
DT_fusion_rate_at_point_482______________________________________________ fusrat_plasma_dt_profile482____ 1.30540539538963475e+15 
DT_fusion_rate_at_point_483______________________________________________ fusrat_plasma_dt_profile483____ 1.00466951807572712e+15 
DT_fusion_rate_at_point_484______________________________________________ fusrat_plasma_dt_profile484____ 7.59033878938350375e+14 
DT_fusion_rate_at_point_485______________________________________________ fusrat_plasma_dt_profile485____ 5.61460294610324938e+14 
DT_fusion_rate_at_point_486______________________________________________ fusrat_plasma_dt_profile486____ 4.05321151481394750e+14 
DT_fusion_rate_at_point_487______________________________________________ fusrat_plasma_dt_profile487____ 2.84423455245288438e+14 
DT_fusion_rate_at_point_488______________________________________________ fusrat_plasma_dt_profile488____ 1.93030981244562438e+14 
DT_fusion_rate_at_point_489______________________________________________ fusrat_plasma_dt_profile489____ 1.25884483322071953e+14 
DT_fusion_rate_at_point_490______________________________________________ fusrat_plasma_dt_profile490____ 7.82199471782054219e+13 
DT_fusion_rate_at_point_491______________________________________________ fusrat_plasma_dt_profile491____ 4.57848520918234453e+13 
DT_fusion_rate_at_point_492______________________________________________ fusrat_plasma_dt_profile492____ 2.48522783787225742e+13 
DT_fusion_rate_at_point_493______________________________________________ fusrat_plasma_dt_profile493____ 1.22323729581058906e+13 
DT_fusion_rate_at_point_494______________________________________________ fusrat_plasma_dt_profile494____ 5.28000243633915527e+12 
DT_fusion_rate_at_point_495______________________________________________ fusrat_plasma_dt_profile495____ 1.89612783559730884e+12 
DT_fusion_rate_at_point_496______________________________________________ fusrat_plasma_dt_profile496____ 5.18175298394088928e+11 
DT_fusion_rate_at_point_497______________________________________________ fusrat_plasma_dt_profile497____ 9.11631924778542480e+10 
DT_fusion_rate_at_point_498______________________________________________ fusrat_plasma_dt_profile498____ 7.16097507323757648e+09 
DT_fusion_rate_at_point_499______________________________________________ fusrat_plasma_dt_profile499____ 8.83129102691472769e+07 
DT_fusion_rate_at_point_500______________________________________________ fusrat_plasma_dt_profile500____ 6.04001368808064626e+02 
D-D_->_T_fusion_rate_at_point_0__________________________________________ fusrat_plasma_dd_triton_profile0_ 6.89276325681134300e+15 
D-D_->_T_fusion_rate_at_point_1__________________________________________ fusrat_plasma_dd_triton_profile1_ 6.89267973664139800e+15 
D-D_->_T_fusion_rate_at_point_2__________________________________________ fusrat_plasma_dd_triton_profile2_ 6.89242918018944900e+15 
D-D_->_T_fusion_rate_at_point_3__________________________________________ fusrat_plasma_dd_triton_profile3_ 6.89201159962886800e+15 
D-D_->_T_fusion_rate_at_point_4__________________________________________ fusrat_plasma_dd_triton_profile4_ 6.89142701524815700e+15 
