# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+gf7893f0ee" 
Date_of_run______________________________________________________________ (date)_________________________ "26/02/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "15:21" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________ "Generic large tokamak" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/large_tokamak_nof.IN.DAT" 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________            1 
# Numerics #
# PROCESS found a feasible solution #
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_35)_ 5.10787049867886012e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_36)_ 5.10781473298043522e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_37)_ 5.10775738336387874e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_38)_ 5.10769844873595176e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_39)_ 5.10763792797271563e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_40)_ 5.10757581991946594e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_41)_ 5.10751212339067493e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_42)_ 5.10744683716992256e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_43)_ 5.10737996000983117e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_44)_ 5.10731149063199865e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_45)_ 5.10724142772692815e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_46)_ 5.10716976995395342e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_47)_ 5.10709651594117133e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_48)_ 5.10702166428536088e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_49)_ 5.10694521355191071e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_50)_ 5.10686716227473738e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_51)_ 5.10678750895620652e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_52)_ 5.10670625206705182e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_53)_ 5.10662339004628905e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_54)_ 5.10653892130113078e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_55)_ 5.10645284420690047e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_56)_ 5.10636515710694212e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_57)_ 5.10627585831252730e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_58)_ 5.10618494610276628e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_59)_ 5.10609241872451065e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_60)_ 5.10599827439225749e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_61)_ 5.10590251128805122e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_62)_ 5.10580512756138276e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_63)_ 5.10570612132908792e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_64)_ 5.10560549067524292e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_65)_ 5.10550323365106067e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_66)_ 5.10539934827478135e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_67)_ 5.10529383253156155e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_68)_ 5.10518668437336558e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_69)_ 5.10507790171885247e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_70)_ 5.10496748245325733e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_71)_ 5.10485542442827693e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_72)_ 5.10474172546195035e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_73)_ 5.10462638333853747e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_74)_ 5.10450939580839460e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_75)_ 5.10439076058785304e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_76)_ 5.10427047535908969e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_77)_ 5.10414853776999777e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_78)_ 5.10402494543405822e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_79)_ 5.10389969593020467e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_80)_ 5.10377278680268915e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_81)_ 5.10364421556094641e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_82)_ 5.10351397967945317e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_83)_ 5.10338207659758893e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_84)_ 5.10324850371949168e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_85)_ 5.10311325841391294e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_86)_ 5.10297633801407144e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_87)_ 5.10283773981750315e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_88)_ 5.10269746108590994e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_89)_ 5.10255549904500754e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_90)_ 5.10241185088436779e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_91)_ 5.10226651375726163e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_92)_ 5.10211948478050132e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_93)_ 5.10197076103427491e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_94)_ 5.10182033956198495e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_95)_ 5.10166821737008220e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_96)_ 5.10151439142789371e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_97)_ 5.10135885866745653e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_98)_ 5.10120161598334221e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_99)_ 5.10104266023248130e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_100)_ 5.10088198823398784e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_101)_ 5.10071959676897890e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_102)_ 5.10055548258039195e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_103)_ 5.10038964237279941e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_104)_ 5.10022207281222748e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_105)_ 5.10005277052596000e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_106)_ 5.09986692450150727e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_107)_ 5.09967251401062285e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_108)_ 5.09947614220137524e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_109)_ 5.09927780510224054e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_110)_ 5.09907749869700382e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_111)_ 5.09887521892453321e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_112)_ 5.09867096167854470e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_113)_ 5.09846472280737260e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_114)_ 5.09825649811372870e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_115)_ 5.09804628335446779e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_116)_ 5.09783407424034252e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_117)_ 5.09761986643575966e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_118)_ 5.09740365555853217e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_119)_ 5.09718543717962973e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_120)_ 5.09696520682292444e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_121)_ 5.09674295996493569e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_122)_ 5.09651869203457011e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_123)_ 5.09629239841286292e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_124)_ 5.09606407443270868e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_125)_ 5.09583371537859833e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_126)_ 5.09560131648634496e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_127)_ 5.09536687294281307e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_128)_ 5.09513037988564292e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_129)_ 5.09489183240296697e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_130)_ 5.09465122553313279e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_131)_ 5.09440855426441530e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_132)_ 5.09416381353472758e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_133)_ 5.09391699823133379e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_134)_ 5.09366810319054863e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_135)_ 5.09341712319744602e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_136)_ 5.09316405298555566e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_137)_ 5.09290888723656039e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_138)_ 5.09265162057998921e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_139)_ 5.09239224759290821e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_140)_ 5.09213076279960788e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_141)_ 5.09186716067128629e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_142)_ 5.09160143562573211e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_143)_ 5.09133358202700066e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_144)_ 5.09106359418508774e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_145)_ 5.09079254499906497e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_146)_ 5.09051969006737153e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_147)_ 5.09024469462423355e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_148)_ 5.08996755279066733e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_149)_ 5.08968825863224268e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_150)_ 5.08940680615874399e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_151)_ 5.08912318932382206e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_152)_ 5.08883740202464452e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_153)_ 5.08854943810154623e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_154)_ 5.08825929133767119e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_155)_ 5.08796695545861226e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_156)_ 5.08767242413205238e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_157)_ 5.08737569096739790e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_158)_ 5.08707674951540767e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_159)_ 5.08677559326782358e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_160)_ 5.08647221565699397e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_161)_ 5.08616661005549560e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_162)_ 5.08585876977574998e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_163)_ 5.08554868806964109e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_164)_ 5.08523635812812387e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_165)_ 5.08492177308083413e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_166)_ 5.08460492599569420e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_167)_ 5.08428580987851149e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_168)_ 5.08396441767257841e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_169)_ 5.08364074225826883e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_170)_ 5.08331477645262737e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_171)_ 5.08298651300895870e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_172)_ 5.08265594461641328e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_173)_ 5.08232306389956889e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_174)_ 5.08198655506699595e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_175)_ 5.08161264105918207e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_176)_ 5.08123614050785335e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_177)_ 5.08085704495165942e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_178)_ 5.08047534585534493e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_179)_ 5.08009103460926639e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_180)_ 5.07970410252890190e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_181)_ 5.07931454085436229e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_182)_ 5.07892234074989375e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_183)_ 5.07852749330337971e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_184)_ 5.07812998952583854e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_185)_ 5.07772982035092042e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_186)_ 5.07732697663439367e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_187)_ 5.07692144915363812e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_188)_ 5.07651322860712568e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_189)_ 5.07610230561390523e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_190)_ 5.07568867071307679e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_191)_ 5.07527231436327000e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_192)_ 5.07485322694211405e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_193)_ 5.07443139874570690e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_194)_ 5.07400681998808381e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_195)_ 5.07357948080067516e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_196)_ 5.07314937123177074e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_197)_ 5.07271648124597689e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_198)_ 5.07228080072366794e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_199)_ 5.07180907542149626e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_200)_ 5.07127474477142925e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_201)_ 5.07073699787353007e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_202)_ 5.07019582206001829e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_203)_ 5.06965120455777480e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_204)_ 5.06910313248766755e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_205)_ 5.06855159286386794e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_206)_ 5.06799657259316731e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_207)_ 5.06743805847429627e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_208)_ 5.06687603719722972e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_209)_ 5.06631049534250266e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_210)_ 5.06574141938051739e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_211)_ 5.06516879567084857e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_212)_ 5.06459261046155120e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_213)_ 5.06401284988846214e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_214)_ 5.06342949997450305e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_215)_ 5.06284254662898476e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_216)_ 5.06225197564690532e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_217)_ 5.06165777270825217e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_218)_ 5.06105992337730157e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_219)_ 5.06045841310192088e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_220)_ 5.05985413761038458e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_221)_ 5.05924903803885258e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_222)_ 5.05864025614418438e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_223)_ 5.05802777699480828e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_224)_ 5.05741158553999455e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_225)_ 5.05679166660916479e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_226)_ 5.05616800491120344e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_227)_ 5.05554058503377206e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_228)_ 5.05490939144262654e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_229)_ 5.05427440848093426e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_230)_ 5.05363562036859832e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_231)_ 5.05299301120158333e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_232)_ 5.05234656495124597e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_233)_ 5.05169626546366999e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_234)_ 5.05104209645900681e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_235)_ 5.05038404153081757e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_236)_ 5.04972208414543076e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_237)_ 5.04905620764129281e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_238)_ 5.04838639522833930e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_239)_ 5.04768673318322030e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_240)_ 5.04694792289095204e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_241)_ 5.04620476624245100e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_242)_ 5.04545724436745502e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_243)_ 5.04470533825228102e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_244)_ 5.04394902873918980e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_245)_ 5.04318829652576426e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_246)_ 5.04242312216430335e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_247)_ 5.04165348606122450e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_248)_ 5.04087936847648734e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_249)_ 5.04010074952302674e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_250)_ 5.03931760916620775e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_251)_ 5.03852992722329418e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_252)_ 5.03773768336293841e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_253)_ 5.03694085710468755e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_254)_ 5.03613942781851449e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_255)_ 5.03533337472436813e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_256)_ 5.03445562120870633e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_257)_ 5.03352571299367852e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_258)_ 5.03259045927602031e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_259)_ 5.03164983566745576e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_260)_ 5.03070381760646796e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_261)_ 5.02975238035796366e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_262)_ 5.02879549901297267e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_263)_ 5.02783314848839069e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_264)_ 5.02686530352675405e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_265)_ 5.02589193869605779e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_266)_ 5.02491302838962000e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_267)_ 5.02392854682598156e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_268)_ 5.02293846804886712e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_269)_ 5.02194276592717941e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_270)_ 5.02094141415505746e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_271)_ 5.01992469056400026e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_272)_ 5.01876230951864883e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_273)_ 5.01759335219764964e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_274)_ 5.01641778760748025e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_275)_ 5.01523558455531813e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_276)_ 5.01404671164952020e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_277)_ 5.01285113730018139e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_278)_ 5.01164882971977548e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_279)_ 5.01043975692388486e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_280)_ 5.00922388673202548e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_281)_ 5.00800118676856201e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_282)_ 5.00677162446372677e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_283)_ 5.00553516705474451e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_284)_ 5.00429178158706165e+01 OP 
