# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g94b8561fe" 
Plasma_deuteron_isotropic_Larmor_radius_at_point_779_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile779)_ 8.84264858768405923e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_780_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile780)_ 8.83096927837881407e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_781_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile781)_ 8.81920923630512450e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_782_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile782)_ 8.80736838396808767e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_783_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile783)_ 8.79544664609666071e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_784_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile784)_ 8.78344394899955964e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_785_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile785)_ 8.77136022145763410e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_786_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile786)_ 8.75919539382628669e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_787_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile787)_ 8.74694939867825746e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_788_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile788)_ 8.73462217086148213e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_789_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile789)_ 8.72221364744442049e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_790_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile790)_ 8.70972376746140427e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_791_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile791)_ 8.69715247279578135e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_792_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile792)_ 8.68449970730283613e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_793_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile793)_ 8.67176541761176950e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_794_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile794)_ 8.65894955270360422e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_795_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile795)_ 8.64605206429001384e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_796_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile796)_ 8.63307290690917134e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_797_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile797)_ 8.62001203773338220e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_798_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile798)_ 8.60686941657726190e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_799_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile799)_ 8.59364500680963837e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_800_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile800)_ 8.58033877423479592e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_801_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile801)_ 8.56695068809472209e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_802_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile802)_ 8.55348072079505084e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_803_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile803)_ 8.53992884800975662e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_804_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile804)_ 8.52629504875814306e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_805_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile805)_ 8.51257930566100794e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_806_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile806)_ 8.49878160493391932e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_807_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile807)_ 8.48490193632102895e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_808_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile808)_ 8.47094029356549802e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_809_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile809)_ 8.45689667428906056e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_810_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile810)_ 8.44277107995990150e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_811_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile811)_ 8.42856351640218319e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_812_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile812)_ 8.41427399368026990e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_813_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile813)_ 8.39990252613267638e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_814_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile814)_ 8.38544913252824153e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_815_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile815)_ 8.37091383659065331e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_816_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile816)_ 8.35629666643279354e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_817_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile817)_ 8.34159765551292093e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_818_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile818)_ 8.32681684182621888e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_819_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile819)_ 8.31195426883834382e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_820_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile820)_ 8.29700998566315802e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_821_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile821)_ 8.28198404606658202e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_822_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile822)_ 8.26687651040512901e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_823_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile823)_ 8.25168744429548642e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_824_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile824)_ 8.23641691926128156e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_825_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile825)_ 8.22106501351699791e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_826_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile826)_ 8.20563181119409422e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_827_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile827)_ 8.19011740306731933e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_828_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile828)_ 8.17452188647202829e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_829_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile829)_ 8.15884536591824673e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_830_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile830)_ 8.14308795282526164e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_831_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile831)_ 8.12724976589005062e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_832_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile832)_ 8.11133093155887684e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_833_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile833)_ 8.09533158380135176e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_834_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile834)_ 8.07925186475048213e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_835_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile835)_ 8.06309192435320649e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_836_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile836)_ 8.04685192157067811e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_837_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile837)_ 8.03053202374800178e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_838_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile838)_ 8.01413240698361888e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_839_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile839)_ 7.99765325693143313e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_840_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile840)_ 7.98109476866661754e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_841_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile841)_ 7.96445714691148068e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_842_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile842)_ 7.94774060649725174e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_843_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile843)_ 7.93094537253689023e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_844_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile844)_ 7.91407168086759837e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_845_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile845)_ 7.89711977856897597e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_846_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile846)_ 7.88008992358824739e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_847_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile847)_ 7.86298238560062535e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_848_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile848)_ 7.84579744651651458e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_849_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile849)_ 7.82853540045842962e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_850_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile850)_ 7.81119655441590670e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_851_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile851)_ 7.79378122816551042e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_852_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile852)_ 7.77628975528175947e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_853_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile853)_ 7.75872248327836699e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_854_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile854)_ 7.74107977385581243e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_855_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile855)_ 7.72336200374032847e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_856_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile856)_ 7.70556956460638053e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_857_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile857)_ 7.68770286386559996e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_858_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile858)_ 7.66976232547224475e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_859_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile859)_ 7.65174838955736802e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_860_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile860)_ 7.63366151412472795e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_861_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile861)_ 7.61550217431895653e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_862_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile862)_ 7.59727086393870415e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_863_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile863)_ 7.57896809535169112e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_864_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile864)_ 7.56059440079500603e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_865_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile865)_ 7.54215033227570355e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_866_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile866)_ 7.52363646254377346e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_867_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile867)_ 7.50505338601406384e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_868_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile868)_ 7.48640171862607982e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_869_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile869)_ 7.46768209976387577e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_870_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile870)_ 7.44889519145670777e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_871_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile871)_ 7.43004168080687189e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_872_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile872)_ 7.41112227932367446e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_873_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile873)_ 7.39213772488658567e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_874_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile874)_ 7.37308878142934037e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_875_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile875)_ 7.35397624087316942e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_876_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile876)_ 7.33480092335739558e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_877_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile877)_ 7.31556367870438325e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_878_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile878)_ 7.29626538671965339e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_879_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile879)_ 7.27690695884952981e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_880_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile880)_ 7.25748933855629476e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_881_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile881)_ 7.23801350336514097e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_882_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile882)_ 7.21848046502003311e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_883_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile883)_ 7.19889127097579542e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_884_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile884)_ 7.17924700599927544e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_885_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile885)_ 7.15954879292241952e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_886_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile886)_ 7.13979779391197937e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_887_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile887)_ 7.11999521273392645e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_888_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile888)_ 7.10014229477619763e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_889_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile889)_ 7.08024032952625764e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_890_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile890)_ 7.06029065177267261e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_891_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile891)_ 7.04029464357849941e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_892_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile892)_ 7.02025373491677214e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_893_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile893)_ 7.00016940661459149e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_894_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile894)_ 6.98004319145407483e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_895_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile895)_ 6.95987667617320709e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_896_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile896)_ 6.93967150354953943e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_897_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile897)_ 6.91942937420629567e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_898_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile898)_ 6.89915204881950267e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_899_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile899)_ 6.87884135069617708e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_900_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile900)_ 6.85849916722655519e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_901_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile901)_ 6.83812745304018463e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_902_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile902)_ 6.81772823269643450e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_903_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile903)_ 6.79730360268918435e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_904_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile904)_ 6.77685573382141773e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_905_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile905)_ 6.75638687582958992e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_906_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile906)_ 6.73589935827035354e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_907_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile907)_ 6.71539559527076051e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_908_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile908)_ 6.69487808831986317e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_909_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile909)_ 6.67434942894468575e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_910_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile910)_ 6.65381230364145947e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_911_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile911)_ 6.63326949720707219e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_912_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile912)_ 6.61272389626154072e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_913_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile913)_ 6.59217849391021370e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_914_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile914)_ 6.57163639432614688e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_915_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile915)_ 6.55110081690144820e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_916_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile916)_ 6.53057510190964939e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_917_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile917)_ 6.51006271470716720e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_918_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile918)_ 6.48956725184884464e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_919_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile919)_ 6.46909244718888322e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_920_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile920)_ 6.44864217681298708e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_921_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile921)_ 6.42822046684960683e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_922_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile922)_ 6.40783149911182404e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_923_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile923)_ 6.38747961951745963e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_924_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile924)_ 6.36716934468657941e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_925_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile925)_ 6.34690537121886025e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_926_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile926)_ 6.32669258323318665e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_927_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile927)_ 6.30653606280304289e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_928_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile928)_ 6.28644109947750895e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_929_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile929)_ 6.26641320059779725e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_930_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile930)_ 6.24645810311571376e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_931_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile931)_ 6.22658178602160817e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_932_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile932)_ 6.20679048245750299e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_933_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile933)_ 6.18709069565185135e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_934_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile934)_ 6.16748921286248454e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_935_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile935)_ 6.14799312201146347e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_936_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile936)_ 6.12860983126317042e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_937_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile937)_ 6.10934708638485001e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_938_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile938)_ 6.09021299381771672e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_939_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile939)_ 6.07121604413876723e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_940_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile940)_ 6.05236513652039447e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_941_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile941)_ 6.03366960838727824e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_942_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile942)_ 6.01513926611529307e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_943_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile943)_ 5.99678442016879538e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_944_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile944)_ 5.97861592358128746e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_945_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile945)_ 5.96064521637189749e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_946_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile946)_ 5.94288437250044786e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_947_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile947)_ 5.92534615727681284e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_948_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile948)_ 5.90804408891929846e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_949_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile949)_ 5.89099251040900787e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_950_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile950)_ 5.87420667295372907e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_951_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile951)_ 5.85770283077939428e-03 
